language,digs,multis,word_n,expected_complexity,coordinates
languagegen26index0_1.75_3,1.75,3,3,2.0166073082830445,"(3, 2.0166073082830445)"
languagegen26index1_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen26index2_1_3.2,1,3.2,3,1.6136490370002163,"(3, 1.6136490370002163)"
languagegen26index3_1.67_3,1.67,3,3,2.012263551691285,"(3, 2.012263551691285)"
languagegen26index4_6.95_3,6.95,3,3,15.522211474933927,"(3, 15.522211474933927)"
languagegen26index6_1_3.34,1,3.34,3,1.940395168269207,"(3, 1.940395168269207)"
languagegen26index8_1_3.22.53,1,3.22.53,4,1.8710767055768494,"(4, 1.8710767055768494)"
languagegen26index9_1.50.76.80_3,1.50.76.80,3,5,1.994891787009907,"(5, 1.994891787009907)"
languagegen26index12_1.9_3,1.9,3,3,1.9547004778075876,"(3, 1.9547004778075876)"
languagegen26index13_1.87_3.41,1.87,3.41,4,1.944702402478666,"(4, 1.944702402478666)"
languagegen26index14_1.51_3,1.51,3,3,2.013724736982324,"(3, 2.013724736982324)"
languagegen26index15_1_3.96,1,3.96,3,2.0052170357102157,"(3, 2.0052170357102157)"
languagegen26index19_1_3.78.64,1,3.78.64,4,1.9032839993038126,"(4, 1.9032839993038126)"
languagegen26index20_88_3.2.4,88,3.2.4,4,2.6324025341613586,"(4, 2.6324025341613586)"
languagegen26index21_1.31_3.2,1.31,3.2,4,1.5647766750627186,"(4, 1.5647766750627186)"
languagegen26index22_3.24_2.1.10,3.24,2.1.10,5,1.3989543263564979,"(5, 1.3989543263564979)"
languagegen26index23_3.81_2.1.10,3.81,2.1.10,5,1.418447724292376,"(5, 1.418447724292376)"
languagegen26index24_3.48_2.1.10,3.48,2.1.10,5,1.4112431819677527,"(5, 1.4112431819677527)"
languagegen26index25_3.58_1.10.22,3.58,1.10.22,5,1.801409815885715,"(5, 1.801409815885715)"
languagegen26index26_3_2.1.11,3,2.1.11,4,1.4459787171696417,"(4, 1.4459787171696417)"
languagegen26index27_3.34_2.1.10.70,3.34,2.1.10.70,6,1.3995767207012249,"(6, 1.3995767207012249)"
languagegen26index28_3_2.10,3,2.10,3,3.922822159347288,"(3, 3.922822159347288)"
languagegen26index29_3_1.92,3,1.92,3,3.1836969365529026,"(3, 3.1836969365529026)"
languagegen26index30_3_2.1.10,3,2.1.10,4,1.4226123916099058,"(4, 1.4226123916099058)"
languagegen26index31_3_2.10.62,3,2.10.62,4,3.902029893575491,"(4, 3.902029893575491)"
languagegen26index33_3_2.1.10.57,3,2.1.10.57,5,1.404553104153141,"(5, 1.404553104153141)"
languagegen26index34_52_2.1,52,2.1,3,2.0897276859261176,"(3, 2.0897276859261176)"
languagegen26index35_3.45.30_2.10.5,3.45.30,2.10.5,6,3.8241141552826035,"(6, 3.8241141552826035)"
languagegen26index36_3_2.1.10.4.90,3,2.1.10.4.90,6,1.3178648096149754,"(6, 1.3178648096149754)"
languagegen26index37_3.4.47_2.15,3.4.47,2.15,5,3.826540359583764,"(5, 3.826540359583764)"
