language,digs,multis,word_n,expected_complexity,coordinates
languagegen25index28_3_2.1.10.9,3,2.1.10.9,5,1.386589738537522,"(5, 1.386589738537522)"
languagegen25index29_3_2.1,3,2.1,3,1.7483820059230488,"(3, 1.7483820059230488)"
languagegen25index30_3_1.10.17.15,3,1.10.17.15,5,1.7242551580286427,"(5, 1.7242551580286427)"
languagegen25index32_74_2.1.10,74,2.1.10,4,1.70195910186226,"(4, 1.70195910186226)"
languagegen25index33_3.21.95_2.1.10,3.21.95,2.1.10,6,1.397602562203061,"(6, 1.397602562203061)"
languagegen25index34_3.4.97.82_5.2.1.15,3.4.97.82,5.2.1.15,8,1.2500130130532654,"(8, 1.2500130130532654)"
languagegen25index35_3.4_5.2.15.26,3.4,5.2.15.26,6,2.4655299807770366,"(6, 2.4655299807770366)"
languagegen25index36_4.99_5.2.1.15,4.99,5.2.1.15,6,1.4099054318051423,"(6, 1.4099054318051423)"
languagegen25index37_3_5.2.1.15.39,3,5.2.1.15.39,6,1.344831202326256,"(6, 1.344831202326256)"
languagegen25index38_3.4_5.2.1.15.69,3.4,5.2.1.15.69,7,1.2449991919489167,"(7, 1.2449991919489167)"
languagegen25index39_3_5.2.1.15,3,5.2.1.15,5,1.365170555439298,"(5, 1.365170555439298)"
languagegen25index40_3_5.2.1.23,3,5.2.1.23,5,1.3868174403958025,"(5, 1.3868174403958025)"
languagegen25index41_3.4.96_5.2.1.15,3.4.96,5.2.1.15,7,1.25217592698425,"(7, 1.25217592698425)"
languagegen25index42_3.4.94_5.1.6,3.4.94,5.1.6,6,1.5599719400003031,"(6, 1.5599719400003031)"
languagegen25index43_3.4.49_5.2.1.15.6,3.4.49,5.2.1.15.6,8,1.204219681900612,"(8, 1.204219681900612)"
languagegen25index44_4_5.2.1.15.6,4,5.2.1.15.6,6,1.3545198482960967,"(6, 1.3545198482960967)"
languagegen25index45_3.4.10_5.1.15.6,3.4.10,5.1.15.6,7,1.5162432345467198,"(7, 1.5162432345467198)"
languagegen25index46_4.40_5.2.1.15.6,4.40,5.2.1.15.6,7,1.3463553559934254,"(7, 1.3463553559934254)"
languagegen25index48_3.4.55_2.1.15.6,3.4.55,2.1.15.6,7,1.2618636831726864,"(7, 1.2618636831726864)"
languagegen25index49_10.3.4.6_2.1.19.97,10.3.4.6,2.1.19.97,8,1.2533645482979856,"(8, 1.2533645482979856)"
languagegen25index50_10.4.6_5.2.1.19.98,10.4.6,5.2.1.19.98,8,1.336500355565331,"(8, 1.336500355565331)"
languagegen25index51_10.3.4.9_5.2.1.19.47,10.3.4.9,5.2.1.19.47,9,1.2092123107556279,"(9, 1.2092123107556279)"
languagegen25index52_3.6.1.10.2.5_25.7.83,3.6.1.10.2.5,25.7.83,9,1.2483947803922495,"(9, 1.2483947803922495)"
languagegen25index53_3.6.1.11.10.2.14.5.73_25.4.7,3.6.1.11.10.2.14.5.73,25.4.7,12,1.1376998023179057,"(12, 1.1376998023179057)"
languagegen25index54_3.1.11.10.2.14.5.9_25.7,3.1.11.10.2.14.5.9,25.7,10,1.2487667372337319,"(10, 1.2487667372337319)"
languagegen25index55_3.6.1.11.10.2.14.5.9_25.4.7.59,3.6.1.11.10.2.14.5.9,25.4.7.59,13,1.114810518349764,"(13, 1.114810518349764)"
languagegen25index56_3.6.1.11.10.2.14.5.17.8_4.7.86,3.6.1.11.10.2.14.5.17.8,4.7.86,13,1.132721214313686,"(13, 1.132721214313686)"
languagegen25index57_3.6.1.10.5.17.9.13_4.7.86.44.25,3.6.1.10.5.17.9.13,4.7.86.44.25,13,1.4236409987494105,"(13, 1.4236409987494105)"
languagegen25index58_3.6.1.11.10.2.5.17.9.13.21.14_25.4.7.86.44,3.6.1.11.10.2.5.17.9.13.21.14,25.4.7.86.44,17,1.0925548138469179,"(17, 1.0925548138469179)"
languagegen25index59_3.6.1.11.78.10.2.14.5.17.9.13_25.4.7.86.44,3.6.1.11.78.10.2.14.5.17.9.13,25.4.7.86.44,17,1.09521620036919,"(17, 1.09521620036919)"
languagegen25index60_3.6.1.11.78.10.2.14.5.17.9.66.69_25.7.86.44,3.6.1.11.78.10.2.14.5.17.9.66.69,25.7.86.44,17,1.1826473094297278,"(17, 1.1826473094297278)"
languagegen25index61_3.6.1.11.26.10.80.2.14.5.17.9.13.51_25.4.7.86,3.6.1.11.26.10.80.2.14.5.17.9.13.51,25.4.7.86,18,1.0992207798192888,"(18, 1.0992207798192888)"
languagegen25index62_3.6.1.11.26.10.80.14.5.17.9.13.51_25.4.7.86.44,3.6.1.11.26.10.80.14.5.17.9.13.51,25.4.7.86.44,18,1.4015301775254214,"(18, 1.4015301775254214)"
languagegen25index63_3.6.1.11.26.78.10.80.2.14.5.17.9.15.40.41_7.44.8,3.6.1.11.26.78.10.80.2.14.5.17.9.15.40.41,7.44.8,19,1.1629883142381734,"(19, 1.1629883142381734)"
languagegen25index64_3.6.11.26.78.10.80.2.14.5.17.9.15.40_4.7.86.44.8,3.6.11.26.78.10.80.2.14.5.17.9.15.40,4.7.86.44.8,19,2.3023222817552274,"(19, 2.3023222817552274)"
languagegen25index65_3.6.1.11.26.10.80.2.14.5.17.9.13.51.49.48.8_25.4.44,3.6.1.11.26.10.80.2.14.5.17.9.13.51.49.48.8,25.4.44,20,1.1017507319969149,"(20, 1.1017507319969149)"
languagegen25index66_3.6.1.11.26.10.80.2.14.5.17.9.13.51.49.48.8_25.7.44.77,3.6.1.11.26.10.80.2.14.5.17.9.13.51.49.48.8,25.7.44.77,21,1.1489049651802143,"(21, 1.1489049651802143)"
languagegen25index67_41.2.17.23.50.83.19.26.4.94.35.13.9.56.8.12.11.10.14.32_6.1.5.7.67,41.2.17.23.50.83.19.26.4.94.35.13.9.56.8.12.11.10.14.32,6.1.5.7.67,25,1.19505373456469,"(25, 1.19505373456469)"
languagegen25index68_41.3.2.17.23.44.50.83.19.26.4.94.13.9.56.8.12.11.51.14.39_6.1.7.82,41.3.2.17.23.44.50.83.19.26.4.94.13.9.56.8.12.11.51.14.39,6.1.7.82,25,1.1254442054200424,"(25, 1.1254442054200424)"
languagegen25index69_41.3.2.17.46.23.44.50.19.4.35.13.9.8.12.11.10.20.51.87.14.15.98_6.1.5.7.32,41.3.2.17.46.23.44.50.19.4.35.13.9.8.12.11.10.20.51.87.14.15.98,6.1.5.7.32,28,1.0512396688178127,"(28, 1.0512396688178127)"
languagegen25index70_41.3.2.17.46.23.44.50.83.19.4.35.13.9.8.12.11.10.20.51.87.14.15_5.7.32,41.3.2.17.46.23.44.50.83.19.4.35.13.9.8.12.11.10.20.51.87.14.15,5.7.32,26,2.3469267237802467,"(26, 2.3469267237802467)"
languagegen25index71_41.3.2.17.23.44.66.50.19.4.35.13.9.8.12.11.10.20.51.87.14.15.54.52.25_6.1.5.7,41.3.2.17.23.44.66.50.19.4.35.13.9.8.12.11.10.20.51.87.14.15.54.52.25,6.1.5.7,29,1.0556226672521096,"(29, 1.0556226672521096)"
languagegen25index72_41.3.2.17.46.23.44.66.50.83.19.4.35.13.9.8.12.11.10.20.51.87.14.15.54.74_6.5.7.32,41.3.2.17.46.23.44.66.50.83.19.4.35.13.9.8.12.11.10.20.51.87.14.15.54.74,6.5.7.32,30,2.27407558207326,"(30, 2.27407558207326)"
languagegen25index73_41.3.2.17.46.23.44.66.50.83.19.4.35.13.9.8.12.11.10.20.51.87.14.15.54.63_6.1.5.7.32,41.3.2.17.46.23.44.66.50.83.19.4.35.13.9.8.12.11.10.20.51.87.14.15.54.63,6.1.5.7.32,31,1.0485414812635885,"(31, 1.0485414812635885)"
languagegen25index74_41.3.2.17.46.23.44.66.50.83.19.4.35.13.9.8.12.11.10.20.51.87.14.15.54.22.69_6.1.5.7.32,41.3.2.17.46.23.44.66.50.83.19.4.35.13.9.8.12.11.10.20.51.87.14.15.54.22.69,6.1.5.7.32,32,1.0461063786258622,"(32, 1.0461063786258622)"
languagegen25index75_61.2.4.50.22.29.47.19.14.23.71.89.1.87.18.77.16.10.8.51.5.6.27.98.12.39.43.3.35.30.13.24.32_7.9.11.15.46,61.2.4.50.22.29.47.19.14.23.71.89.1.87.18.77.16.10.8.51.5.6.27.98.12.39.43.3.35.30.13.24.32,7.9.11.15.46,38,1.0372365710936928,"(38, 1.0372365710936928)"
languagegen25index76_61.2.4.50.22.29.47.19.14.23.71.89.1.58.87.18.77.16.10.8.51.5.6.27.98.12.39.43.3.35.30.13.24.32_7.9.15.46,61.2.4.50.22.29.47.19.14.23.71.89.1.58.87.18.77.16.10.8.51.5.6.27.98.12.39.43.3.35.30.13.24.32,7.9.15.46,38,1.0471752762471873,"(38, 1.0471752762471873)"
languagegen25index77_61.2.4.50.22.29.47.19.14.23.71.89.1.58.87.18.77.16.10.8.51.5.6.27.98.12.39.43.3.35.30.13.24.32.40_7.9.11.15.46,61.2.4.50.22.29.47.19.14.23.71.89.1.58.87.18.77.16.10.8.51.5.6.27.98.12.39.43.3.35.30.13.24.32.40,7.9.11.15.46,40,1.035835820956521,"(40, 1.035835820956521)"
languagegen25index78_61.2.4.50.22.29.47.19.14.23.71.89.70.1.58.87.18.77.16.10.8.51.5.27.98.12.39.43.3.35.30.13.24.32_7.9.11.15.46,61.2.4.50.22.29.47.19.14.23.71.89.70.1.58.87.18.77.16.10.8.51.5.27.98.12.39.43.3.35.30.13.24.32,7.9.11.15.46,39,1.070136073604063,"(39, 1.070136073604063)"
languagegen25index79_61.2.4.50.22.29.47.19.14.23.71.89.70.1.58.87.18.77.16.10.8.51.5.6.27.98.12.39.43.3.35.30.13.24.32_7.9.11.46,61.2.4.50.22.29.47.19.14.23.71.89.70.1.58.87.18.77.16.10.8.51.5.6.27.98.12.39.43.3.35.30.13.24.32,7.9.11.46,39,1.0415917429262769,"(39, 1.0415917429262769)"
languagegen25index80_61.45.2.32.4.22.29.47.46.19.23.33.89.1.18.16.10.8.76.5.6.27.98.12.36.39.3.35.30.11.31.13.15.59.17.69.95.53_9.83.14,61.45.2.32.4.22.29.47.46.19.23.33.89.1.18.16.10.8.76.5.6.27.98.12.36.39.3.35.30.11.31.13.15.59.17.69.95.53,9.83.14,41,1.0579136473679356,"(41, 1.0579136473679356)"
languagegen25index81_61.45.2.32.4.22.29.47.46.19.23.33.89.1.18.16.10.8.76.5.6.27.98.12.36.39.43.3.35.30.11.25.31.13.15.59.17.69.90_9.83.96,61.45.2.32.4.22.29.47.46.19.23.33.89.1.18.16.10.8.76.5.6.27.98.12.36.39.43.3.35.30.11.25.31.13.15.59.17.69.90,9.83.96,42,1.0600350641519407,"(42, 1.0600350641519407)"
languagegen25index82_61.2.32.4.22.29.46.19.23.33.89.70.1.58.18.16.10.8.76.5.6.27.98.12.36.39.43.3.35.30.11.25.31.13.15.59.17.41_7.9.24.83.14,61.2.32.4.22.29.46.19.23.33.89.70.1.58.18.16.10.8.76.5.6.27.98.12.36.39.43.3.35.30.11.25.31.13.15.59.17.41,7.9.24.83.14,43,1.0270614424148063,"(43, 1.0270614424148063)"
languagegen25index83_61.45.2.32.4.22.29.46.19.23.33.89.70.1.58.16.10.8.76.5.6.27.98.12.36.39.43.3.35.30.11.25.31.13.15.59.17.41_7.9.83.14,61.45.2.32.4.22.29.46.19.23.33.89.70.1.58.16.10.8.76.5.6.27.98.12.36.39.43.3.35.30.11.25.31.13.15.59.17.41,7.9.83.14,42,1.0323568688401497,"(42, 1.0323568688401497)"
languagegen25index84_61.45.2.32.4.22.29.46.19.23.33.89.70.1.58.18.16.10.8.76.5.6.27.98.12.36.39.43.3.35.30.11.25.31.13.15.59.17.41.64_7.9.24.83.14,61.45.2.32.4.22.29.46.19.23.33.89.70.1.58.18.16.10.8.76.5.6.27.98.12.36.39.43.3.35.30.11.25.31.13.15.59.17.41.64,7.9.24.83.14,45,1.0261586654220056,"(45, 1.0261586654220056)"
languagegen25index85_61.45.2.32.4.22.29.46.19.23.33.89.70.1.58.18.16.10.8.76.5.6.27.98.12.36.39.3.35.30.11.25.31.13.15.59.17.41.26.55.56_9.24.83.14,61.45.2.32.4.22.29.46.19.23.33.89.70.1.58.18.16.10.8.76.5.6.27.98.12.36.39.3.35.30.11.25.31.13.15.59.17.41.26.55.56,9.24.83.14,45,1.0494806771765328,"(45, 1.0494806771765328)"
languagegen25index86_61.45.2.32.4.22.29.46.19.23.33.89.70.1.58.18.16.10.8.76.5.6.27.98.12.36.39.3.35.30.11.25.31.13.15.59.17.41.26.55.44_7.9.14.20,61.45.2.32.4.22.29.46.19.23.33.89.70.1.58.18.16.10.8.76.5.6.27.98.12.36.39.3.35.30.11.25.31.13.15.59.17.41.26.55.44,7.9.14.20,45,1.0253973647355101,"(45, 1.0253973647355101)"
languagegen25index87_61.45.2.32.4.22.29.46.19.23.33.89.70.1.58.18.16.10.8.76.5.6.27.98.12.36.39.3.35.30.11.25.31.13.15.59.17.41.26.55.85.47_7.9.24.83.14,61.45.2.32.4.22.29.46.19.23.33.89.70.1.58.18.16.10.8.76.5.6.27.98.12.36.39.3.35.30.11.25.31.13.15.59.17.41.26.55.85.47,7.9.24.83.14,47,1.0238635269624043,"(47, 1.0238635269624043)"
languagegen25index88_61.45.2.32.4.22.29.46.19.23.33.89.70.1.58.18.16.10.8.76.5.6.27.98.12.36.39.3.35.30.11.25.31.13.15.59.17.41.26.55.85.69_7.9.24.83,61.45.2.32.4.22.29.46.19.23.33.89.70.1.58.18.16.10.8.76.5.6.27.98.12.36.39.3.35.30.11.25.31.13.15.59.17.41.26.55.85.69,7.9.24.83,46,1.0305318606033664,"(46, 1.0305318606033664)"
languagegen25index89_94.58.44.99.4.15.7.45.1.41.49.3.83.71.18.27.39.91.76.5.35.54.51.26.36.12.23.8.19.24.6.63.9.13.11.10.29.20.33.46.22.21_2.28.17.16.95,94.58.44.99.4.15.7.45.1.41.49.3.83.71.18.27.39.91.76.5.35.54.51.26.36.12.23.8.19.24.6.63.9.13.11.10.29.20.33.46.22.21,2.28.17.16.95,47,1.0278934928596448,"(47, 1.0278934928596448)"
languagegen25index90_94.58.44.99.4.15.7.45.14.1.41.49.3.83.71.18.27.39.91.76.98.5.35.54.51.26.36.12.23.8.19.24.6.63.9.13.11.10.29.20.33.46.22.21_2.37.28.17.16,94.58.44.99.4.15.7.45.14.1.41.49.3.83.71.18.27.39.91.76.98.5.35.54.51.26.36.12.23.8.19.24.6.63.9.13.11.10.29.20.33.46.22.21,2.37.28.17.16,49,1.0208646037163775,"(49, 1.0208646037163775)"
languagegen25index91_94.99.4.15.7.45.14.1.41.49.3.83.71.18.27.39.91.76.31.98.5.35.54.51.26.36.12.78.23.19.24.6.63.9.13.11.10.29.20.33.46.60.22.21_2.37.17.16,94.99.4.15.7.45.14.1.41.49.3.83.71.18.27.39.91.76.31.98.5.35.54.51.26.36.12.78.23.19.24.6.63.9.13.11.10.29.20.33.46.60.22.21,2.37.17.16,48,1.041425395643897,"(48, 1.041425395643897)"
languagegen25index92_94.99.4.15.7.45.14.1.41.49.3.83.71.18.27.39.91.76.31.98.5.35.54.51.26.36.12.78.23.8.19.6.63.9.13.11.10.29.20.33.46.60.22.21.38_2.37.28.17.16,94.99.4.15.7.45.14.1.41.49.3.83.71.18.27.39.91.76.31.98.5.35.54.51.26.36.12.78.23.8.19.6.63.9.13.11.10.29.20.33.46.60.22.21.38,2.37.28.17.16,50,1.0213793716930708,"(50, 1.0213793716930708)"
languagegen25index93_94.58.44.99.4.15.7.45.14.1.41.49.3.83.71.18.27.39.91.76.31.98.5.35.54.51.26.36.12.78.23.8.19.24.6.9.13.11.10.29.20.33.46.60.22.21.42_37.28.17.16,94.58.44.99.4.15.7.45.14.1.41.49.3.83.71.18.27.39.91.76.31.98.5.35.54.51.26.36.12.78.23.8.19.24.6.9.13.11.10.29.20.33.46.60.22.21.42,37.28.17.16,51,1.3245185924769578,"(51, 1.3245185924769578)"
languagegen25index94_94.44.99.4.15.7.45.14.1.41.49.3.83.71.18.27.39.91.76.31.98.5.35.54.51.26.36.12.78.23.8.19.24.6.63.9.13.11.10.29.20.33.46.60.22.21.47.92_2.37.28.17.16,94.44.99.4.15.7.45.14.1.41.49.3.83.71.18.27.39.91.76.31.98.5.35.54.51.26.36.12.78.23.8.19.24.6.63.9.13.11.10.29.20.33.46.60.22.21.47.92,2.37.28.17.16,53,1.0185860528211639,"(53, 1.0185860528211639)"
languagegen25index95_17.91.83.25.4.82.45.22.19.20.1.9.51.16.41.39.97.62.27.87.14.46.44.72.34.5.12.36.65.32.52.99.48.10.24.6.8.18.3.23.26.21.7.15.31.93.63_30.11.13.37.38,17.91.83.25.4.82.45.22.19.20.1.9.51.16.41.39.97.62.27.87.14.46.44.72.34.5.12.36.65.32.52.99.48.10.24.6.8.18.3.23.26.21.7.15.31.93.63,30.11.13.37.38,52,1.3236215568473395,"(52, 1.3236215568473395)"
languagegen25index96_17.69.2.25.4.45.22.19.20.1.9.51.16.41.89.39.97.62.27.87.14.46.44.72.34.5.12.36.65.32.52.99.48.10.24.6.8.18.3.23.26.21.7.15.74.31.93.63.60_11.13.37,17.69.2.25.4.45.22.19.20.1.9.51.16.41.89.39.97.62.27.87.14.46.44.72.34.5.12.36.65.32.52.99.48.10.24.6.8.18.3.23.26.21.7.15.74.31.93.63.60,11.13.37,52,1.0210966367596026,"(52, 1.0210966367596026)"
languagegen25index97_17.91.69.28.2.25.4.82.45.22.19.20.1.9.51.16.41.39.97.62.27.87.14.98.46.44.72.34.5.12.36.65.32.52.48.10.24.6.8.18.3.23.26.21.7.15.74.31.93.38.35_30.11.13.29.37,17.91.69.28.2.25.4.82.45.22.19.20.1.9.51.16.41.39.97.62.27.87.14.98.46.44.72.34.5.12.36.65.32.52.48.10.24.6.8.18.3.23.26.21.7.15.74.31.93.38.35,30.11.13.29.37,56,1.0142551066121486,"(56, 1.0142551066121486)"
languagegen25index98_17.91.69.28.2.25.4.82.45.22.19.20.9.51.16.41.89.39.97.62.27.87.14.98.46.44.72.34.5.12.36.65.32.52.48.10.24.6.8.18.3.23.26.21.7.15.74.31.93.38.35_11.13.29.80,17.91.69.28.2.25.4.82.45.22.19.20.9.51.16.41.89.39.97.62.27.87.14.98.46.44.72.34.5.12.36.65.32.52.48.10.24.6.8.18.3.23.26.21.7.15.74.31.93.38.35,11.13.29.80,55,2.239019306664113,"(55, 2.239019306664113)"
languagegen25index99_17.91.69.28.2.25.4.82.45.22.19.20.1.9.51.16.41.89.39.97.55.62.27.87.14.98.46.72.5.12.36.65.32.52.10.24.6.8.18.3.23.26.21.7.15.31.93.38.35.56_30.11.13.37.29,17.91.69.28.2.25.4.82.45.22.19.20.1.9.51.16.41.89.39.97.55.62.27.87.14.98.46.72.5.12.36.65.32.52.10.24.6.8.18.3.23.26.21.7.15.31.93.38.35.56,30.11.13.37.29,55,1.015411872946167,"(55, 1.015411872946167)"
languagegen25index100_17.91.69.28.2.25.4.82.45.22.19.20.1.9.51.16.41.89.39.97.55.62.27.87.14.98.46.44.72.34.5.12.36.65.32.52.48.10.24.6.8.18.23.26.21.7.15.74.31.93.38.35.42_30.11.37,17.91.69.28.2.25.4.82.45.22.19.20.1.9.51.16.41.89.39.97.55.62.27.87.14.98.46.44.72.34.5.12.36.65.32.52.48.10.24.6.8.18.23.26.21.7.15.74.31.93.38.35.42,30.11.37,56,1.1579645087940622,"(56, 1.1579645087940622)"
languagegen25index101_17.91.69.28.2.25.82.45.22.19.20.1.9.51.16.41.89.39.97.55.62.27.87.14.98.46.44.72.34.5.12.36.65.32.52.48.10.24.6.18.3.23.26.21.7.15.74.31.93.38.35.61_30.11.37.29,17.91.69.28.2.25.82.45.22.19.20.1.9.51.16.41.89.39.97.55.62.27.87.14.98.46.44.72.34.5.12.36.65.32.52.48.10.24.6.18.3.23.26.21.7.15.74.31.93.38.35.61,30.11.37.29,56,1.1160052874518338,"(56, 1.1160052874518338)"
languagegen25index102_17.69.83.28.2.25.4.82.45.22.19.20.1.9.51.68.16.41.39.55.27.87.14.50.98.46.44.34.5.12.36.32.52.99.48.54.10.85.24.84.6.8.3.23.26.67.21.7.13.33.42.29.38.95.74.70_30.11.47.15.31,17.69.83.28.2.25.4.82.45.22.19.20.1.9.51.68.16.41.39.55.27.87.14.50.98.46.44.34.5.12.36.32.52.99.48.54.10.85.24.84.6.8.3.23.26.67.21.7.13.33.42.29.38.95.74.70,30.11.47.15.31,61,1.015267190791899,"(61, 1.015267190791899)"
languagegen25index103_17.69.83.28.2.25.4.82.45.22.19.20.1.9.51.68.16.41.39.55.27.87.14.50.98.46.44.34.5.12.36.32.52.99.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.13.33.42.94.29.38_30.11.47.15.31,17.69.83.28.2.25.4.82.45.22.19.20.1.9.51.68.16.41.39.55.27.87.14.50.98.46.44.34.5.12.36.32.52.99.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.13.33.42.94.29.38,30.11.47.15.31,60,1.011961643370252,"(60, 1.011961643370252)"
languagegen25index104_17.69.83.28.2.25.4.82.45.22.19.20.1.9.51.68.16.41.39.55.27.87.14.50.98.46.44.34.5.12.36.32.52.99.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.13.33.42.94.29.38.57_30.11.15.31,17.69.83.28.2.25.4.82.45.22.19.20.1.9.51.68.16.41.39.55.27.87.14.50.98.46.44.34.5.12.36.32.52.99.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.13.33.42.94.29.38.57,30.11.15.31,60,1.0125856130742694,"(60, 1.0125856130742694)"
languagegen25index105_17.69.83.28.2.25.4.82.45.22.19.20.1.9.51.68.16.41.39.97.55.27.87.14.50.46.44.34.5.12.36.32.52.99.54.10.85.24.84.6.8.3.23.26.67.21.7.13.33.42.94.29.38.40.64.66_11.47.15.31,17.69.83.28.2.25.4.82.45.22.19.20.1.9.51.68.16.41.39.97.55.27.87.14.50.46.44.34.5.12.36.32.52.99.54.10.85.24.84.6.8.3.23.26.67.21.7.13.33.42.94.29.38.40.64.66,11.47.15.31,60,1.016280838962118,"(60, 1.016280838962118)"
languagegen25index106_17.69.83.28.2.25.4.82.45.22.19.20.1.9.51.68.16.41.39.97.55.27.87.14.50.98.46.44.34.5.12.36.32.52.99.54.10.85.24.84.6.8.18.3.23.26.67.21.7.13.33.42.29.38.40.64.66.65_30.11.47.15.31,17.69.83.28.2.25.4.82.45.22.19.20.1.9.51.68.16.41.39.97.55.27.87.14.50.98.46.44.34.5.12.36.32.52.99.54.10.85.24.84.6.8.18.3.23.26.67.21.7.13.33.42.29.38.40.64.66.65,30.11.47.15.31,63,1.0108674060515923,"(63, 1.0108674060515923)"
languagegen25index107_17.69.83.28.2.25.4.82.45.22.19.20.1.9.51.16.41.39.97.55.62.27.87.14.50.46.44.34.5.12.36.65.32.52.99.48.54.10.85.24.84.6.8.18.3.23.26.21.7.13.33.61.42.94.29.60.31.43.68.59_30.11.15.35.74,17.69.83.28.2.25.4.82.45.22.19.20.1.9.51.16.41.39.97.55.62.27.87.14.50.46.44.34.5.12.36.65.32.52.99.48.54.10.85.24.84.6.8.18.3.23.26.21.7.13.33.61.42.94.29.60.31.43.68.59,30.11.15.35.74,65,1.0101210479417602,"(65, 1.0101210479417602)"
languagegen25index108_17.69.83.28.2.25.4.82.45.22.19.20.1.9.51.16.41.39.97.55.62.27.14.50.46.44.34.5.12.36.65.32.52.99.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.13.33.61.42.94.29.60.31.70.43.68.73.37_11.15.35,17.69.83.28.2.25.4.82.45.22.19.20.1.9.51.16.41.39.97.55.62.27.14.50.46.44.34.5.12.36.65.32.52.99.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.13.33.61.42.94.29.60.31.70.43.68.73.37,11.15.35,65,1.010863684818517,"(65, 1.010863684818517)"
languagegen25index109_17.91.83.28.2.25.66.4.82.45.22.19.20.1.9.51.68.16.39.97.55.27.14.50.98.46.44.34.5.12.36.65.32.52.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.56.13.33.61.42.35.37.29.31.38.58.53.57.80_30.11.40,17.91.83.28.2.25.66.4.82.45.22.19.20.1.9.51.68.16.39.97.55.27.14.50.98.46.44.34.5.12.36.65.32.52.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.56.13.33.61.42.35.37.29.31.38.58.53.57.80,30.11.40,66,1.0139258511439413,"(66, 1.0139258511439413)"
languagegen25index110_17.91.83.28.2.25.66.4.82.45.22.19.20.1.9.51.68.16.41.39.97.55.27.14.50.98.46.44.34.5.12.36.65.32.52.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.56.13.33.61.42.35.37.29.31.38.58.53.57_30.11.15.74.92,17.91.83.28.2.25.66.4.82.45.22.19.20.1.9.51.68.16.41.39.97.55.27.14.50.98.46.44.34.5.12.36.65.32.52.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.56.13.33.61.42.35.37.29.31.38.58.53.57,30.11.15.74.92,68,1.0081944501275706,"(68, 1.0081944501275706)"
