language,digs,multis,word_n,expected_complexity,coordinates
languagegen15index90_1_3.70,1,3.70,3,1.9892657860697713,"(3, 1.9892657860697713)"
languagegen15index91_1.21.8_3,1.21.8,3,4,1.8622064811819097,"(4, 1.8622064811819097)"
languagegen15index93_1_3.97,1,3.97,3,2.004229206131637,"(3, 2.004229206131637)"
languagegen15index94_1.65_3.21.59,1.65,3.21.59,5,1.8752851306642027,"(5, 1.8752851306642027)"
languagegen15index95_1.16_3,1.16,3,3,1.9407614280682561,"(3, 1.9407614280682561)"
languagegen15index96_1.91_3,1.91,3,3,2.0172055898436843,"(3, 2.0172055898436843)"
languagegen15index99_1_5.2,1,5.2,3,1.6399219717171962,"(3, 1.6399219717171962)"
languagegen15index100_1_5.2.51,1,5.2.51,4,1.6076259814635356,"(4, 1.6076259814635356)"
languagegen15index101_1_5.29,1,5.29,3,3.312084856335209,"(3, 3.312084856335209)"
languagegen15index102_1.26_2.87,1.26,2.87,4,1.9560936192312728,"(4, 1.9560936192312728)"
languagegen15index104_50_5.2.29,50,5.2.29,4,4.076917129993387,"(4, 4.076917129993387)"
languagegen15index105_1_5.2.96,1,5.2.96,4,1.6239087479888206,"(4, 1.6239087479888206)"
languagegen15index106_45.82_5.2,45.82,5.2,4,4.1178838627178065,"(4, 4.1178838627178065)"
languagegen15index107_1_2.15,1,2.15,3,1.8056217438093263,"(3, 1.8056217438093263)"
languagegen15index108_1_5.2.14,1,5.2.14,4,1.5206382218666896,"(4, 1.5206382218666896)"
languagegen15index109_1.57.56_5.2,1.57.56,5.2,5,1.6165457979374307,"(5, 1.6165457979374307)"
languagegen15index110_3_2.1.10.50,3,2.1.10.50,5,1.4025781945027698,"(5, 1.4025781945027698)"
languagegen15index111_3_2.1.10,3,2.1.10,4,1.4226123916099058,"(4, 1.4226123916099058)"
languagegen15index112_3_2,3,2,2,4.198504856771441,"(2, 4.198504856771441)"
languagegen15index113_3_2.1.10.56,3,2.1.10.56,5,1.4043455222869636,"(5, 1.4043455222869636)"
languagegen15index114_3_2.1.10.16,3,2.1.10.16,5,1.373036139536201,"(5, 1.373036139536201)"
languagegen15index115_3_2.1.10.31,3,2.1.10.31,5,1.391227401197331,"(5, 1.391227401197331)"
languagegen15index116_3_2.1.10.75,3,2.1.10.75,5,1.4092226956872578,"(5, 1.4092226956872578)"
languagegen15index117_3_2.10,3,2.10,3,3.922822159347288,"(3, 3.922822159347288)"
languagegen15index118_3_2.10.76,3,2.10.76,4,3.908247353071799,"(4, 3.908247353071799)"
languagegen15index119_57_2.1.10.29,57,2.1.10.29,5,1.6537684105709674,"(5, 1.6537684105709674)"
languagegen15index121_3_1.10,3,1.10,3,1.886891372429962,"(3, 1.886891372429962)"
languagegen15index122_3_2.1.10.77,3,2.1.10.77,5,1.411980051621137,"(5, 1.411980051621137)"
languagegen15index124_3_2.1.10.35,3,2.1.10.35,5,1.3934528727226236,"(5, 1.3934528727226236)"
languagegen15index126_37.44.14_2,37.44.14,2,4,10.056834317415964,"(4, 10.056834317415964)"
languagegen15index129_3.85.46_10.32,3.85.46,10.32,5,6.172860336921932,"(5, 6.172860336921932)"
languagegen15index130_73.27_2.1.10,73.27,2.1.10,5,1.6633176492575763,"(5, 1.6633176492575763)"
languagegen15index131_3.41_2.1.10.61,3.41,2.1.10.61,6,1.3984897622429586,"(6, 1.3984897622429586)"
languagegen15index132_3.27_1.46,3.27,1.46,4,2.1899612859154343,"(4, 2.1899612859154343)"
languagegen15index133_3_2.1.10.74,3,2.1.10.74,5,1.410902746590596,"(5, 1.410902746590596)"
languagegen15index135_3.53_1.10,3.53,1.10,4,1.8661405247032923,"(4, 1.8661405247032923)"
languagegen15index137_3.12_2.1.88,3.12,2.1.88,5,1.521640506167152,"(5, 1.521640506167152)"
languagegen15index138_3_2.1.10.33,3,2.1.10.33,5,1.3936429495249345,"(5, 1.3936429495249345)"
languagegen15index139_3.18_2.10.7,3.18,2.10.7,5,3.8108674950139405,"(5, 3.8108674950139405)"
languagegen15index142_3.66_2.1.16.62,3.66,2.1.16.62,6,1.4804092985825201,"(6, 1.4804092985825201)"
languagegen15index143_3_1.10.39.51,3,1.10.39.51,5,1.811270808406419,"(5, 1.811270808406419)"
languagegen15index144_3.4_2.1.10.53,3.4,2.1.10.53,6,1.314690637358116,"(6, 1.314690637358116)"
languagegen15index146_3.4.22_1.10,3.4.22,1.10,5,1.6561650792022526,"(5, 1.6561650792022526)"
languagegen15index147_3.4_2.1.10.65,3.4,2.1.10.65,6,1.3136536067050775,"(6, 1.3136536067050775)"
languagegen15index148_3.4.51_2.1.10.71,3.4.51,2.1.10.71,7,1.313883941026785,"(7, 1.313883941026785)"
languagegen15index149_3.80.33_2.1,3.80.33,2.1,5,1.6253306646952432,"(5, 1.6253306646952432)"
languagegen15index150_3.4_1.10.68,3.4,1.10.68,5,1.659890760597964,"(5, 1.659890760597964)"
languagegen15index151_3.79_2.1.10.22,3.79,2.1.10.22,6,1.3840670312894605,"(6, 1.3840670312894605)"
languagegen15index153_3.4.37_2.1.10.55,3.4.37,2.1.10.55,7,1.301511136834761,"(7, 1.301511136834761)"
languagegen15index154_3.4.57_5.2.15.80,3.4.57,5.2.15.80,7,2.4811570303905235,"(7, 2.4811570303905235)"
languagegen15index155_3.4_5.1.78,3.4,5.1.78,5,1.6555334775078934,"(5, 1.6555334775078934)"
languagegen15index156_3.4_5.2.1.15.6,3.4,5.2.1.15.6,7,1.209168551231142,"(7, 1.209168551231142)"
languagegen15index157_3.43.63_5.2.1.15,3.43.63,5.2.1.15,7,1.3528839254392842,"(7, 1.3528839254392842)"
languagegen15index158_3.64_5.2.15,3.64,5.2.15,5,3.823473420080992,"(5, 3.823473420080992)"
languagegen15index159_3.4_5.2.1.42,3.4,5.2.1.42,6,1.3026767643848676,"(6, 1.3026767643848676)"
languagegen15index160_3.4_5.2.1.15.76,3.4,5.2.1.15.76,7,1.247550777833185,"(7, 1.247550777833185)"
languagegen15index161_3.4_5.2.15.97,3.4,5.2.15.97,6,2.487092159530718,"(6, 2.487092159530718)"
languagegen15index162_3.4.43.81_5.2.1.15.99,3.4.43.81,5.2.1.15.99,9,1.2433696964556544,"(9, 1.2433696964556544)"
languagegen15index163_3_5.2.1.15.29,3,5.2.1.15.29,6,1.3416199345174717,"(6, 1.3416199345174717)"
languagegen15index164_3.12.6_5.2.1.15,3.12.6,5.2.1.15,7,1.2833015257221985,"(7, 1.2833015257221985)"
languagegen15index165_3.4.91_5.2.1.15,3.4.91,5.2.1.15,7,1.2515316460951542,"(7, 1.2515316460951542)"
languagegen15index166_3_5.2.15.94,3,5.2.15.94,5,3.821948548349232,"(5, 3.821948548349232)"
languagegen15index167_4_5.2.1.15,4,5.2.1.15,5,1.410849098147197,"(5, 1.410849098147197)"
languagegen15index168_3_5.2,3,5.2,3,3.895449908864699,"(3, 3.895449908864699)"
languagegen15index169_3.4.59.91_5.2.1.15.66,3.4.59.91,5.2.1.15.66,9,1.242985156794666,"(9, 1.242985156794666)"
languagegen15index171_3_5.2.1.15.58,3,5.2.1.15.58,6,1.3528356056923072,"(6, 1.3528356056923072)"
languagegen15index172_4.27_2.1.15.98,4.27,2.1.15.98,6,1.5043009371786205,"(6, 1.5043009371786205)"
languagegen15index173_3_5.2.1.15,3,5.2.1.15,5,1.365170555439298,"(5, 1.365170555439298)"
languagegen15index174_4_5.2.1.15.45,4,5.2.1.15.45,6,1.3940487139076796,"(6, 1.3940487139076796)"
languagegen15index175_3.10.27_5.2.1,3.10.27,5.2.1,6,1.3677048879217568,"(6, 1.3677048879217568)"
languagegen15index176_3.4.30_5.2.1.15.22,3.4.30,5.2.1.15.22,8,1.224371200397282,"(8, 1.224371200397282)"
languagegen15index177_3.4_5.2.1.15.22,3.4,5.2.1.15.22,7,1.229781874876615,"(7, 1.229781874876615)"
languagegen15index178_3_5.2.1.15.22,3,5.2.1.15.22,6,1.3372573091692013,"(6, 1.3372573091692013)"
languagegen15index179_4_5.2.1.15.22,4,5.2.1.15.22,6,1.3778078831496687,"(6, 1.3778078831496687)"
languagegen15index180_3.4_5.2.15,3.4,5.2.15,5,2.4919192893697284,"(5, 2.4919192893697284)"
languagegen15index182_3.4.64.56_2.1.15.22,3.4.64.56,2.1.15.22,8,1.305327089717104,"(8, 1.305327089717104)"
languagegen15index183_3.4.62_5.2.15.22,3.4.62,5.2.15.22,7,2.467716554814953,"(7, 2.467716554814953)"
languagegen15index184_3.40_2.1.15.22,3.40,2.1.15.22,6,1.4157311273548236,"(6, 1.4157311273548236)"
languagegen15index187_3.7.46.24_5.2.1.15,3.7.46.24,5.2.1.15,8,1.2990977858625432,"(8, 1.2990977858625432)"
languagegen15index188_4.7.84.34_5.2.1.21.15,4.7.84.34,5.2.1.21.15,9,1.341132621194245,"(9, 1.341132621194245)"
languagegen15index189_3.4.7_5.2.21.15,3.4.7,5.2.21.15,7,2.427506180492707,"(7, 2.427506180492707)"
languagegen15index190_3.7_5.2.1.21.15,3.7,5.2.1.21.15,7,1.2940818314660008,"(7, 1.2940818314660008)"
languagegen15index191_3.4.7_5.2.1.21.15,3.4.7,5.2.1.21.15,8,1.2035649525225902,"(8, 1.2035649525225902)"
languagegen15index192_3.4.7_5.2.21.15.84,3.4.7,5.2.21.15.84,8,2.424034785870224,"(8, 2.424034785870224)"
languagegen15index193_3.4.69_5.2.1.21.15,3.4.69,5.2.1.21.15,8,1.2299890850274708,"(8, 1.2299890850274708)"
languagegen15index194_3.4_5.2.21.15,3.4,5.2.21.15,6,2.464510687951461,"(6, 2.464510687951461)"
languagegen15index196_3.4.7.18_5.2.1.21.15,3.4.7.18,5.2.1.21.15,9,1.1971561369036259,"(9, 1.1971561369036259)"
languagegen15index197_3.4.7.8.25_5.2.1.21,3.4.7.8.25,5.2.1.21,9,1.1963108413900994,"(9, 1.1963108413900994)"
languagegen15index198_3.4_5.2.1.46.19,3.4,5.2.1.46.19,7,1.2571164635396292,"(7, 1.2571164635396292)"
languagegen15index199_10.7.8_5.2.1.46.19,10.7.8,5.2.1.46.19,8,1.3877863877508305,"(8, 1.3877863877508305)"
languagegen15index200_10.3.4.7_5.2.1.46.19,10.3.4.7,5.2.1.46.19,9,1.1942975076031686,"(9, 1.1942975076031686)"
languagegen15index201_10.4_5.2.1.46.19,10.4,5.2.1.46.19,7,1.3696803251922374,"(7, 1.3696803251922374)"
languagegen15index202_3.4.7.37_5.2.1.46.19,3.4.7.37,5.2.1.46.19,9,1.2168513219894115,"(9, 1.2168513219894115)"
languagegen15index203_10.3.4.7.79_5.2.46.19,10.3.4.7.79,5.2.46.19,9,2.4319968228256443,"(9, 2.4319968228256443)"
languagegen15index204_10.3.4.7.13_2.1.19,10.3.4.7.13,2.1.19,8,1.2490440460332677,"(8, 1.2490440460332677)"
languagegen15index205_10.3.4.7_2.1.46.19,10.3.4.7,2.1.46.19,8,1.2504528645094395,"(8, 1.2504528645094395)"
languagegen15index206_10.3.4.7_2.46,10.3.4.7,2.46,6,3.763579982583942,"(6, 3.763579982583942)"
languagegen15index207_10.3.4.84_5.2.46.19,10.3.4.84,5.2.46.19,8,2.461699681058008,"(8, 2.461699681058008)"
languagegen15index208_10.7.13.82_5.2.1.46.19,10.7.13.82,5.2.1.46.19,9,1.4016629945251857,"(9, 1.4016629945251857)"
languagegen15index209_10.3.4.7_5.2.46.19,10.3.4.7,5.2.46.19,8,2.432876058216828,"(8, 2.432876058216828)"
languagegen15index210_10.4.7.65_5.2.1.46.19,10.4.7.65,5.2.1.46.19,9,1.338607823465735,"(9, 1.338607823465735)"
languagegen15index211_10.3.4.7.48_5.2.1.46.19,10.3.4.7.48,5.2.1.46.19,10,1.1932228442990132,"(10, 1.1932228442990132)"
languagegen15index213_10.4.7.72_5.2.1.46.19,10.4.7.72,5.2.1.46.19,9,1.3383035980992708,"(9, 1.3383035980992708)"
languagegen15index214_10.3.4.82_2.1.46.19.5,10.3.4.82,2.1.46.19.5,9,1.2224350387796457,"(9, 1.2224350387796457)"
languagegen15index215_10.4.24.31_5.2.1.46.19,10.4.24.31,5.2.1.46.19,9,1.3559862309141164,"(9, 1.3559862309141164)"
languagegen15index217_10.3.4_5.2.1.46.19,10.3.4,5.2.1.46.19,8,1.223489059926886,"(8, 1.223489059926886)"
languagegen15index218_10.3.4.7.91_5.2.1.19,10.3.4.7.91,5.2.1.19,9,1.205853286834387,"(9, 1.205853286834387)"
languagegen15index219_10.3_5.2.1.46.63,10.3,5.2.1.46.63,7,1.3513966511745195,"(7, 1.3513966511745195)"
languagegen15index220_10.3.4.12.7_5.2.1.46.21,10.3.4.12.7,5.2.1.46.21,10,1.1779108536941703,"(10, 1.1779108536941703)"
languagegen15index221_10.3.4.12.7.42_5.2.1.46.21,10.3.4.12.7.42,5.2.1.46.21,11,1.177059385702636,"(11, 1.177059385702636)"
languagegen15index223_10.3.4.12.7_5.1.46.21,10.3.4.12.7,5.1.46.21,9,1.491230487733493,"(9, 1.491230487733493)"
languagegen15index224_10.3.4.12.7.19.17_5.2.1.46.21,10.3.4.12.7.19.17,5.2.1.46.21,12,1.1647384902536015,"(12, 1.1647384902536015)"
languagegen15index225_3.12.7_5.2.46.21,3.12.7,5.2.46.21,7,3.741382522334191,"(7, 3.741382522334191)"
languagegen15index226_10.3.12.7_5.2.1.46.21,10.3.12.7,5.2.1.46.21,9,1.2547198335831486,"(9, 1.2547198335831486)"
languagegen15index227_10.3.4.12_5.2.1.46.21,10.3.4.12,5.2.1.46.21,9,1.207001429145163,"(9, 1.207001429145163)"
languagegen15index228_10.3.4.12.7.13_5.2.1.46,10.3.4.12.7.13,5.2.1.46,10,1.1925750694436168,"(10, 1.1925750694436168)"
languagegen15index229_10.3.4.12.7_2.1.46.21,10.3.4.12.7,2.1.46.21,9,1.2415358259848697,"(9, 1.2415358259848697)"
languagegen15index230_10.12.7_5.2.1.46.78,10.12.7,5.2.1.46.78,8,1.4167230338351737,"(8, 1.4167230338351737)"
languagegen15index231_10.3.4.30.12.6_5.2.1.14.56,10.3.4.30.12.6,5.2.1.14.56,11,1.174338694841322,"(11, 1.174338694841322)"
languagegen15index232_10.3.4.30.12.6_5.2.1.14.62,10.3.4.30.12.6,5.2.1.14.62,11,1.1740381673616407,"(11, 1.1740381673616407)"
languagegen15index233_10.3.4.12.6.61_5.2.1.19.14,10.3.4.12.6.61,5.2.1.19.14,11,1.166395096029796,"(11, 1.166395096029796)"
languagegen15index234_10.3.4.30.12.64_5.2.1.19.14,10.3.4.30.12.64,5.2.1.19.14,11,1.1960260232216597,"(11, 1.1960260232216597)"
languagegen15index235_10.4.30.12.6_5.2.1.19.14,10.4.30.12.6,5.2.1.19.14,10,1.3044412931582072,"(10, 1.3044412931582072)"
languagegen15index236_10.3.4.30.12.6_5.2.1.19.14,10.3.4.30.12.6,5.2.1.19.14,11,1.1636746120012482,"(11, 1.1636746120012482)"
languagegen15index237_10.3.4.30.12.6_5.2.19.14,10.3.4.30.12.6,5.2.19.14,10,2.3872093992643855,"(10, 2.3872093992643855)"
languagegen15index238_10.3.4.30.12.6_5.2.1.14,10.3.4.30.12.6,5.2.1.14,10,1.1802307731247375,"(10, 1.1802307731247375)"
languagegen15index239_10.3.4.30.12.6.50_5.2.1,10.3.4.30.12.6.50,5.2.1,10,1.207122115590197,"(10, 1.207122115590197)"
languagegen15index240_10.3.4.30.6_5.2.1.19.14,10.3.4.30.6,5.2.1.19.14,10,1.1739796059941796,"(10, 1.1739796059941796)"
languagegen15index241_10.3.4.30.12.6_2.19.14.50,10.3.4.30.12.6,2.19.14.50,10,3.6552346042199373,"(10, 3.6552346042199373)"
languagegen15index242_83.10.3.4.30.12.6.76_5.2.1.19.14,83.10.3.4.30.12.6.76,5.2.1.19.14,13,1.161905470493943,"(13, 1.161905470493943)"
languagegen15index243_83.10.3.4.30.12.6.42_5.2.1.19,83.10.3.4.30.12.6.42,5.2.1.19,12,1.172129096826113,"(12, 1.172129096826113)"
languagegen15index244_83.10.3.4.30.12.6_5.2.1.19.14,83.10.3.4.30.12.6,5.2.1.19.14,12,1.1628621510625419,"(12, 1.1628621510625419)"
languagegen15index245_83.10.3.4.6.97_5.2.1.19,83.10.3.4.6.97,5.2.1.19,10,1.1896146592062924,"(10, 1.1896146592062924)"
languagegen15index246_83.10.3.4.30.12.6_5.1.19.14,83.10.3.4.30.12.6,5.1.19.14,11,1.4728322284141973,"(11, 1.4728322284141973)"
languagegen15index247_83.4.30.12.6.26_5.2.1.19.14,83.4.30.12.6.26,5.2.1.19.14,11,1.3116275601463157,"(11, 1.3116275601463157)"
languagegen15index248_83.10.3.4.30.12.6.54_5.2.19.14,83.10.3.4.30.12.6.54,5.2.19.14,12,2.3847123413076297,"(12, 2.3847123413076297)"
languagegen15index249_83.10.3.4.30.6_5.2.1.19.14,83.10.3.4.30.6,5.2.1.19.14,11,1.1731671450554735,"(11, 1.1731671450554735)"
languagegen15index250_83.10.3.4.30.80_5.2.1.19.14,83.10.3.4.30.80,5.2.1.19.14,11,1.2061345468365638,"(11, 1.2061345468365638)"
languagegen15index251_83.10.4.30.12.6_5.2.1.14,83.10.4.30.12.6,5.2.1.14,10,1.3175382297717269,"(10, 1.3175382297717269)"
languagegen15index253_83.10.3.4.30.12.6.26_2.19.14.18,83.10.3.4.30.12.6.26,2.19.14.18,12,2.4272167451115476,"(12, 2.4272167451115476)"
languagegen15index254_83.10.3.4.12.6.70_2.1.19.14,83.10.3.4.12.6.70,2.1.19.14,11,1.2187424301679195,"(11, 1.2187424301679195)"
languagegen15index255_83.10.3.4.30.12.6_5.1.19.14.39,83.10.3.4.30.12.6,5.1.19.14.39,12,1.4637855675551597,"(12, 1.4637855675551597)"
languagegen15index256_83.3.4.30.12.6.38_5.2.1.19.14,83.3.4.30.12.6.38,5.2.1.19.14,12,1.1735092952441135,"(12, 1.1735092952441135)"
languagegen15index257_83.10.3.4.30.12.6_5.2.14.61,83.10.3.4.30.12.6,5.2.14.61,11,2.4031161345091308,"(11, 2.4031161345091308)"
languagegen15index259_83.10.3.4.30.12.6_5.14,83.10.3.4.30.12.6,5.14,9,2.7498164976690482,"(9, 2.7498164976690482)"
languagegen15index260_83.10.3.4.30.12.6_5.2.19.14,83.10.3.4.30.12.6,5.2.19.14,11,2.3863969383256785,"(11, 2.3863969383256785)"
languagegen15index261_83.10.3.4.30.12.6.88_5.2.1.19.14,83.10.3.4.30.12.6.88,5.2.1.19.14,13,1.162257268953883,"(13, 1.162257268953883)"
languagegen15index262_83.3.30.12.6_5.2.1.19.14,83.3.30.12.6,5.2.1.19.14,10,1.2565595517270363,"(10, 1.2565595517270363)"
languagegen15index263_83.10.3.4.30.12.6_5.2.1.14,83.10.3.4.30.12.6,5.2.1.14,11,1.1786679802549793,"(11, 1.1786679802549793)"
languagegen15index264_83.10.3.4.30.12.6.85_5.2.1.19.14,83.10.3.4.30.12.6.85,5.2.1.19.14,13,1.1620899597535541,"(13, 1.1620899597535541)"
languagegen15index265_83.10.3.4.30.12.6.60_2.1.14,83.10.3.4.30.12.6.60,2.1.14,11,1.2518296926995867,"(11, 1.2518296926995867)"
languagegen15index266_83.10.3.4.30.6.90_5.2.1.19.14,83.10.3.4.30.6.90,5.2.1.19.14,12,1.1725728283694705,"(12, 1.1725728283694705)"
languagegen15index267_10.3.4.30.12.6.41_5.2.1.14,10.3.4.30.12.6.41,5.2.1.14,11,1.17619578308857,"(11, 1.17619578308857)"
languagegen15index269_83.10.3.4.30.12.6_5.2.1.19,83.10.3.4.30.12.6,5.2.1.19,11,1.1756921475644766,"(11, 1.1756921475644766)"
languagegen15index272_83.10.3.4.12.6_5.1.19.14.94,83.10.3.4.12.6,5.1.19.14.94,11,1.4746172216189142,"(11, 1.4746172216189142)"
languagegen15index273_83.10.3.4.30.12.6.60_5.2.1.19.14,83.10.3.4.30.12.6.60,5.2.1.19.14,13,1.161166372432021,"(13, 1.161166372432021)"
languagegen15index274_10.3.4.30.12.6.57.36_5.2.1.19.14,10.3.4.30.12.6.57.36,5.2.1.19.14,13,1.1578725134246672,"(13, 1.1578725134246672)"
languagegen15index275_3.6.1.11.10.80.2.14.5.27.59_4.7.86.54,3.6.1.11.10.80.2.14.5.27.59,4.7.86.54,15,1.142660335680916,"(15, 1.142660335680916)"
languagegen15index276_3.6.1.11.10.80.2.14.5_7.86.44,3.6.1.11.10.80.2.14.5,7.86.44,12,1.2408466294540743,"(12, 1.2408466294540743)"
languagegen15index277_3.6.1.11.10.80.14.5.56.12_4.7.86.44.95,3.6.1.11.10.80.14.5.56.12,4.7.86.44.95,15,1.4369474870195154,"(15, 1.4369474870195154)"
languagegen15index278_3.6.1.11.10.80.2.14.5_4.7.86.44.38,3.6.1.11.10.80.2.14.5,4.7.86.44.38,14,1.139022598516511,"(14, 1.139022598516511)"
languagegen15index279_3.6.1.11.80.2.14.5_4.86.44.83,3.6.1.11.80.2.14.5,4.86.44.83,12,1.2023462587547504,"(12, 1.2023462587547504)"
languagegen15index280_6.1.11.10.80.2.14.5.31_4.7.44,6.1.11.10.80.2.14.5.31,4.7.44,12,1.28293393975744,"(12, 1.28293393975744)"
languagegen15index281_3.6.1.11.10.80.2.5.43_7.44.22,3.6.1.11.10.80.2.5.43,7.44.22,12,1.2167196683970078,"(12, 1.2167196683970078)"
languagegen15index282_3.6.1.11.10.80.2.14.5.49.24_4.86.44.38,3.6.1.11.10.80.2.14.5.49.24,4.86.44.38,15,1.1774133293644418,"(15, 1.1774133293644418)"
languagegen15index283_3.6.1.11.10.2.14.5.20_4.7.86.44.93,3.6.1.11.10.2.14.5.20,4.7.86.44.93,14,1.1395172568927545,"(14, 1.1395172568927545)"
languagegen15index284_3.1.11.10.2.14.5_4.7.86,3.1.11.10.2.14.5,4.7.86,10,1.2028156071030143,"(10, 1.2028156071030143)"
languagegen15index285_3.6.1.11.10.80.2.14.87_4.7.86.44,3.6.1.11.10.80.2.14.87,4.7.86.44,13,1.1990926118286838,"(13, 1.1990926118286838)"
