language,digs,multis,word_n,expected_complexity,coordinates
languagegen2index0_21.41_5.11,21.41,5.11,4,5.709503217454856,"(4, 5.709503217454856)"
languagegen2index1_21_5.64,21,5.64,3,7.351190269858227,"(3, 7.351190269858227)"
languagegen2index2_21_11.13,21,11.13,3,6.792337608341923,"(3, 6.792337608341923)"
languagegen2index3_21_5.11.51,21,5.11.51,4,5.67146302610493,"(4, 5.67146302610493)"
languagegen2index4_21.46.10.26_5.11,21.46.10.26,5.11,6,4.103151002472562,"(6, 4.103151002472562)"
languagegen2index8_21_5.11,21,5.11,3,5.718190694608011,"(3, 5.718190694608011)"
languagegen2index9_21.77_5.11,21.77,5.11,4,5.71327938052992,"(4, 5.71327938052992)"
languagegen2index10_21.16_5.11,21.16,5.11,4,5.3829104466787525,"(4, 5.3829104466787525)"
languagegen2index11_21_11.85,21,11.85,3,12.5178560634649,"(3, 12.5178560634649)"
languagegen2index12_21_11.38,21,11.38,3,11.056847008167912,"(3, 11.056847008167912)"
languagegen2index13_21_5.11.26,21,5.11.26,4,5.66201575366544,"(4, 5.66201575366544)"
languagegen2index17_21.90_5.11.41,21.90,5.11.41,5,5.350539828539459,"(5, 5.350539828539459)"
languagegen2index18_21.38_5.11,21.38,5.11,4,5.707881129915133,"(4, 5.707881129915133)"
languagegen2index19_21.47_5.11,21.47,5.11,4,5.655787959817546,"(4, 5.655787959817546)"
languagegen2index20_85_5.52,85,5.52,3,11.318752337740086,"(3, 11.318752337740086)"
languagegen2index22_21.89_5.11,21.89,5.11,4,5.717464106200494,"(4, 5.717464106200494)"
languagegen2index29_82_5.11.77,82,5.11.77,4,5.891103548606134,"(4, 5.891103548606134)"
languagegen2index31_21_5.42,21,5.42,3,7.576249130928788,"(3, 7.576249130928788)"
languagegen2index32_21.91_11.71,21.91,11.71,4,10.497191938945614,"(4, 10.497191938945614)"
languagegen2index33_21_11.82.27.75,21,11.82.27.75,5,6.685873717877768,"(5, 6.685873717877768)"
languagegen2index34_1.11_5.24.65,1.11,5.24.65,5,2.773612932792038,"(5, 2.773612932792038)"
languagegen2index35_11_5.24,11,5.24,3,5.804125995665606,"(3, 5.804125995665606)"
languagegen2index36_1.11.77_5.24,1.11.77,5.24,5,2.793093184138881,"(5, 2.793093184138881)"
languagegen2index37_1.11_5.24.28,1.11,5.24.28,5,2.585866651680755,"(5, 2.585866651680755)"
languagegen2index38_1.11_5.24,1.11,5.24,4,2.7950147576455473,"(4, 2.7950147576455473)"
languagegen2index39_11.47_5.24,11.47,5.24,4,5.793172325599481,"(4, 5.793172325599481)"
languagegen2index41_1.11_5.24.99.65,1.11,5.24.99.65,6,2.764744470847596,"(6, 2.764744470847596)"
languagegen2index42_11.4_5.24,11.4,5.24,4,4.261353433205612,"(4, 4.261353433205612)"
languagegen2index44_1.11.57_5.62,1.11.57,5.62,5,2.980894531326546,"(5, 2.980894531326546)"
languagegen2index45_1.11.43_5.10,1.11.43,5.10,5,2.8190669282936565,"(5, 2.8190669282936565)"
languagegen2index46_11_5.53,11,5.53,3,7.798740565244824,"(3, 7.798740565244824)"
