language,digs,multis,word_n,expected_complexity,coordinates
languagegen5index0_44_3,44,3,2,10.804491583444175,"(2, 10.804491583444175)"
languagegen5index1_1.44.22_3,1.44.22,3,4,1.9618462983753922,"(4, 1.9618462983753922)"
languagegen5index2_1.46_3,1.46,3,3,2.004569331608635,"(3, 2.004569331608635)"
languagegen5index3_1.44.13_3,1.44.13,3,4,1.906376698421689,"(4, 1.906376698421689)"
languagegen5index4_1.44.5_3,1.44.5,3,4,1.8043574676723202,"(4, 1.8043574676723202)"
languagegen5index6_1.44.61_3,1.44.61,3,4,1.9939901186288624,"(4, 1.9939901186288624)"
languagegen5index8_1.44.41_3,1.44.41,3,4,1.9937868168725892,"(4, 1.9937868168725892)"
languagegen5index9_1.44_3.32.72,1.44,3.32.72,5,1.8950526658341618,"(5, 1.8950526658341618)"
languagegen5index10_1.67_3.90,1.67,3.90,4,1.9656223274041476,"(4, 1.9656223274041476)"
languagegen5index11_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen5index13_1.44_3,1.44,3,3,2.0030901254990394,"(3, 2.0030901254990394)"
languagegen5index15_1.2_5,1.2,5,3,1.6488345156702644,"(3, 1.6488345156702644)"
languagegen5index16_2_5.24.10,2,5.24.10,4,4.103824126661535,"(4, 4.103824126661535)"
languagegen5index19_1.2.45_5,1.2.45,5,4,1.645012882863845,"(4, 1.645012882863845)"
languagegen5index20_2.4_5.24,2.4,5.24,4,2.7435691057821097,"(4, 2.7435691057821097)"
languagegen5index21_1.2.18_5.6,1.2.18,5.6,5,1.4924109224606046,"(5, 1.4924109224606046)"
languagegen5index22_1.2.64_5.24,1.2.64,5.24,5,1.574255240445173,"(5, 1.574255240445173)"
languagegen5index24_1.2_24.6.50,1.2,24.6.50,5,1.8572908653355613,"(5, 1.8572908653355613)"
languagegen5index25_1_5.24.6,1,5.24.6,4,2.419321843861473,"(4, 2.419321843861473)"
languagegen5index26_1.2_5.24.6,1.2,5.24.6,5,1.4784059184874836,"(5, 1.4784059184874836)"
languagegen5index27_2.51_5,2.51,5,3,10.937920218804248,"(3, 10.937920218804248)"
languagegen5index28_2.78_5.24.6.21,2.78,5.24.6.21,6,2.6743477772136828,"(6, 2.6743477772136828)"
languagegen5index29_2_5.24.6.21,2,5.24.6.21,5,2.67591675373048,"(5, 2.67591675373048)"
languagegen5index30_2.10_5.24.21,2.10,5.24.21,5,4.059632112837605,"(5, 4.059632112837605)"
languagegen5index31_1.2.77_24.6.21,1.2.77,24.6.21,6,1.527482229061753,"(6, 1.527482229061753)"
languagegen5index32_1.2.44_5.24.6.21,1.2.44,5.24.6.21,7,1.4436368980853722,"(7, 1.4436368980853722)"
languagegen5index33_1.2_5.24.21,1.2,5.24.21,5,1.5492589548542044,"(5, 1.5492589548542044)"
languagegen5index34_2.68.26_5.24.6.21.60,2.68.26,5.24.6.21.60,8,2.6572898095623687,"(8, 2.6572898095623687)"
languagegen5index35_80.57.83.3_5.2.1.50,80.57.83.3,5.2.1.50,8,1.4045125980119417,"(8, 1.4045125980119417)"
languagegen5index36_80.57.3_5.2.1,80.57.3,5.2.1,6,1.4199923443349889,"(6, 1.4199923443349889)"
languagegen5index37_80.57.3.47.61_5.2.1.38,80.57.3.47.61,5.2.1.38,9,1.3852271957439353,"(9, 1.3852271957439353)"
languagegen5index38_80.57.83.3.23_5.2,80.57.83.3.23,5.2,7,3.854781049345186,"(7, 3.854781049345186)"
languagegen5index39_80.57.3.15_5.1,80.57.3.15,5.1,6,1.7436473098766792,"(6, 1.7436473098766792)"
languagegen5index40_80.83.3.33_5.2.1.54,80.83.3.33,5.2.1.54,8,1.3861811811829654,"(8, 1.3861811811829654)"
languagegen5index41_80.57.3.17_2.1.56.94,80.57.3.17,2.1.56.94,8,1.503543577353198,"(8, 1.503543577353198)"
languagegen5index42_80.10.3_5.2.94.39,80.10.3,5.2.94.39,7,3.809458920135079,"(7, 3.809458920135079)"
languagegen5index43_80.10.3.32_5.2.94.1.39,80.10.3.32,5.2.94.1.39,9,1.3395939124278982,"(9, 1.3395939124278982)"
languagegen5index45_80.10.3.51.34_2.1.39,80.10.3.51.34,2.1.39,8,1.461440240307868,"(8, 1.461440240307868)"
languagegen5index46_10.3_5.2.94.1,10.3,5.2.94.1,6,1.3803375155245907,"(6, 1.3803375155245907)"
languagegen5index47_80.10_5.2.94.1.39,80.10,5.2.94.1.39,7,1.5031814130082928,"(7, 1.5031814130082928)"
languagegen5index48_80_5.94.1.39,80,5.94.1.39,5,2.0727091561885196,"(5, 2.0727091561885196)"
languagegen5index49_80.10.3.48_5.2.1.6.59,80.10.3.48,5.2.1.6.59,9,1.296388406935208,"(9, 1.296388406935208)"
languagegen5index50_80.10.3.38_2.1.6.59.94,80.10.3.38,2.1.6.59.94,9,1.3421465567081934,"(9, 1.3421465567081934)"
languagegen5index51_80.57.10.3_5.1.6.59,80.57.10.3,5.1.6.59,8,1.6091931585112031,"(8, 1.6091931585112031)"
languagegen5index52_80.57.3.19.12_5.2.1.6.59,80.57.3.19.12,5.2.1.6.59,10,1.274089715636269,"(10, 1.274089715636269)"
languagegen5index53_57.10.3.78_5.2.1.6.59,57.10.3.78,5.2.1.6.59,9,1.2970623765466966,"(9, 1.2970623765466966)"
languagegen5index54_80.57.10.3_5.2.1.6.59,80.57.10.3,5.2.1.6.59,9,1.2973911437166095,"(9, 1.2973911437166095)"
languagegen5index55_80.57.10.3.21.64_5.1.6.59,80.57.10.3.21.64,5.1.6.59,10,1.5935164233190597,"(10, 1.5935164233190597)"
languagegen5index56_80.32.10.3.4_2.94.39,80.32.10.3.4,2.94.39,8,3.799010433597478,"(8, 3.799010433597478)"
languagegen5index57_80.32.10.3.4_5.2.94.1.39,80.32.10.3.4,5.2.94.1.39,10,1.2460944064519168,"(10, 1.2460944064519168)"
languagegen5index58_80.32.10.4.89_2.94.1.39,80.32.10.4.89,2.94.1.39,9,1.4629954968817214,"(9, 1.4629954968817214)"
languagegen5index59_80.32.10.3_5.2.94.1.39,80.32.10.3,5.2.94.1.39,9,1.3395939124278982,"(9, 1.3395939124278982)"
languagegen5index60_80.32.10.3.4.87_5.2.94.1.39,80.32.10.3.4.87,5.2.94.1.39,11,1.2456131882692638,"(11, 1.2456131882692638)"
languagegen5index61_80.32.10.3.4.24.51.69_2.94.1.39,80.32.10.3.4.24.51.69,2.94.1.39,12,1.3022115206037006,"(12, 1.3022115206037006)"
