language,digs,multis,word_n,expected_complexity,coordinates
languagegen21index0_1.59_3,1.59,3,3,2.010016747391255,"(3, 2.010016747391255)"
languagegen21index3_1_3.81,1,3.81,3,1.9992934986713868,"(3, 1.9992934986713868)"
languagegen21index4_4_3.66,4,3.66,3,6.114690356707552,"(3, 6.114690356707552)"
languagegen21index5_4_3,4,3,2,7.362041542822335,"(2, 7.362041542822335)"
languagegen21index7_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen21index11_1.84_3.55,1.84,3.55,4,1.9747017840138648,"(4, 1.9747017840138648)"
languagegen21index12_1_3.16,1,3.16,3,1.8669528901674384,"(3, 1.8669528901674384)"
languagegen21index13_1_3.60,1,3.60,3,1.9840784447379978,"(3, 1.9840784447379978)"
languagegen21index14_58_3,58,3,2,16.727741204552526,"(2, 16.727741204552526)"
languagegen21index15_1.91_3,1.91,3,3,2.0172055898436843,"(3, 2.0172055898436843)"
languagegen21index16_1_3.28,1,3.28,3,1.924460312013754,"(3, 1.924460312013754)"
languagegen21index18_1.5.80_3,1.5.80,3,4,1.8117066281190655,"(4, 1.8117066281190655)"
languagegen21index19_1.13_3,1.13,3,3,1.9216602525688415,"(3, 1.9216602525688415)"
languagegen21index21_1.69_3,1.69,3,3,2.0158091887610814,"(3, 2.0158091887610814)"
languagegen21index24_1_3.11,1,3.11,3,1.8214711168176934,"(3, 1.8214711168176934)"
languagegen21index25_1.32_3,1.32,3,3,1.9853461795961014,"(3, 1.9853461795961014)"
languagegen21index26_1.54_3.20,1.54,3.20,4,1.872683060774918,"(4, 1.872683060774918)"
languagegen21index27_1.78_3,1.78,3,3,2.0168784172758993,"(3, 2.0168784172758993)"
languagegen21index28_1_3.43.21,1,3.43.21,4,1.8794575027443394,"(4, 1.8794575027443394)"
languagegen21index29_1.63_3,1.63,3,3,2.01524353226095,"(3, 2.01524353226095)"
languagegen21index30_36_2.7,36,2.7,3,5.465793744738405,"(3, 5.465793744738405)"
languagegen21index32_3_2.1.10.48,3,2.1.10.48,5,1.3990358071532547,"(5, 1.3990358071532547)"
languagegen21index33_3_2.1.10,3,2.1.10,4,1.4226123916099058,"(4, 1.4226123916099058)"
languagegen21index35_3.82_2.1.61,3.82,2.1.61,5,1.625275921260592,"(5, 1.625275921260592)"
languagegen21index36_3_2.1.10.76.6,3,2.1.10.76.6,6,1.35798274684501,"(6, 1.35798274684501)"
languagegen21index37_3_2.1.10.11,3,2.1.10.11,5,1.3885002047072559,"(5, 1.3885002047072559)"
languagegen21index38_66.32_1.10,66.32,1.10,4,2.676583124149237,"(4, 2.676583124149237)"
languagegen21index39_3.4_1.10.46,3.4,1.10.46,5,1.6570869258216303,"(5, 1.6570869258216303)"
languagegen21index40_3.23_2.1.10.57,3.23,2.1.10.57,6,1.3872772342776964,"(6, 1.3872772342776964)"
languagegen21index41_3_2.1.10.17,3,2.1.10.17,5,1.3724886356495367,"(5, 1.3724886356495367)"
languagegen21index42_16_1.10,16,1.10,3,2.4203946454451986,"(3, 2.4203946454451986)"
languagegen21index43_3_1.10.24,3,1.10.24,4,1.815225736298657,"(4, 1.815225736298657)"
languagegen21index44_3_2.92,3,2.92,3,4.171434311315449,"(3, 4.171434311315449)"
languagegen21index45_3_1.10.93.88,3,1.10.93.88,5,1.8030470023198075,"(5, 1.8030470023198075)"
languagegen21index46_3_2.1.10.69,3,2.1.10.69,5,1.4096450449635067,"(5, 1.4096450449635067)"
languagegen21index47_3.71_2.1.10,3.71,2.1.10,5,1.4172907396473717,"(5, 1.4172907396473717)"
languagegen21index48_3_2.1.10.51.37,3,2.1.10.51.37,6,1.3768392968083278,"(6, 1.3768392968083278)"
languagegen21index49_3_2.1.10.46,3,2.1.10.46,5,1.3970970765691297,"(5, 1.3970970765691297)"
languagegen21index50_3_2.1.10.4.64,3,2.1.10.4.64,6,1.3119801363707224,"(6, 1.3119801363707224)"
languagegen21index51_3_1.10.4,3,1.10.4,4,1.6311139857557824,"(4, 1.6311139857557824)"
