language,digs,multis,word_n,expected_complexity,coordinates
languagegen10index132_1.2.11_6.17,1.2.11,6.17,5,1.8004014630471221,"(5, 1.8004014630471221)"
languagegen10index134_1.2_5.6,1.2,5.6,4,1.5100182681529848,"(4, 1.5100182681529848)"
languagegen10index135_2_5.6,2,5.6,3,2.7385559085460387,"(3, 2.7385559085460387)"
languagegen10index136_1_5.6,1,5.6,3,2.459536647500092,"(3, 2.459536647500092)"
languagegen10index137_1.2.79.38_5,1.2.79.38,5,5,1.6337074464354546,"(5, 1.6337074464354546)"
languagegen10index140_2.91_5.6,2.91,5.6,4,2.736803598847414,"(4, 2.736803598847414)"
languagegen10index141_1_5.6.60,1,5.6.60,4,2.4475957111400906,"(4, 2.4475957111400906)"
languagegen10index142_1.2.59.25_5.6,1.2.59.25,5.6,6,1.500412709059867,"(6, 1.500412709059867)"
languagegen10index143_1.2_5.6.66,1.2,5.6.66,5,1.497625953714655,"(5, 1.497625953714655)"
languagegen10index144_3_5.2.71,3,5.2.71,4,3.8750970377863787,"(4, 3.8750970377863787)"
languagegen10index145_3_5.2.1.71,3,5.2.1.71,5,1.4225851341738427,"(5, 1.4225851341738427)"
languagegen10index146_3.29_5.2.1.71.97,3.29,5.2.1.71.97,7,1.390758078055034,"(7, 1.390758078055034)"
languagegen10index147_3_5.2.1.71.37,3,5.2.1.71.37,6,1.39889229139554,"(6, 1.39889229139554)"
languagegen10index148_3_2.71.85,3,2.71.85,4,4.046187686344812,"(4, 4.046187686344812)"
languagegen10index149_3.31.6_5.1.71,3.31.6,5.1.71,6,1.6670844685067379,"(6, 1.6670844685067379)"
languagegen10index150_3_2.1.71.11,3,2.1.71.11,5,1.429892627412493,"(5, 1.429892627412493)"
languagegen10index151_3_5.2.1,3,5.2.1,4,1.4403725921364938,"(4, 1.4403725921364938)"
languagegen10index152_3_5.2.1.71.73,3,5.2.1.71.73,6,1.4203883381874043,"(6, 1.4203883381874043)"
languagegen10index153_3.44_5.2.71,3.44,5.2.71,5,3.862929814743153,"(5, 3.862929814743153)"
languagegen10index155_53_5.2.71.42,53,5.2.71.42,5,4.055395580242396,"(5, 4.055395580242396)"
languagegen10index156_3_5.2.1.60.71,3,5.2.1.60.71,6,1.4041281824805791,"(6, 1.4041281824805791)"
languagegen10index158_3_2.1.71.48,3,2.1.71.48,5,1.5764053646385838,"(5, 1.5764053646385838)"
languagegen10index159_3.84.62_5.2.1,3.84.62,5.2.1,6,1.422006277412367,"(6, 1.422006277412367)"
languagegen10index160_3.44_5.2.1.71.91,3.44,5.2.1.71.91,7,1.394399626386131,"(7, 1.394399626386131)"
languagegen10index162_10_5.94.1.84.39,10,5.94.1.84.39,6,2.0501955556950078,"(6, 2.0501955556950078)"
languagegen10index163_10.3.92_5.94.56,10.3.92,5.94.56,6,5.646991957729621,"(6, 5.646991957729621)"
languagegen10index164_10_5.2.94.1,10,5.2.94.1,5,1.5387938732267479,"(5, 1.5387938732267479)"
languagegen10index165_10.3.40_5.2.94.1.38,10.3.40,5.2.94.1.38,8,1.3488412030803427,"(8, 1.3488412030803427)"
languagegen10index166_10.3_5.2.1,10.3,5.2.1,5,1.3896750456003577,"(5, 1.3896750456003577)"
languagegen10index167_10.3_5.94.1.74,10.3,5.94.1.74,6,1.7186975799458941,"(6, 1.7186975799458941)"
languagegen10index168_10.3_2,10.3,2,3,4.023196003391746,"(3, 4.023196003391746)"
languagegen10index169_10.3_5.2.1.44,10.3,5.2.1.44,6,1.3619032107754203,"(6, 1.3619032107754203)"
languagegen10index170_10.3.44_5.94.1,10.3.44,5.94.1,6,1.7350734409452262,"(6, 1.7350734409452262)"
languagegen10index171_10.3_5.1.79,10.3,5.1.79,5,1.7369431941800442,"(5, 1.7369431941800442)"
languagegen10index172_10.3_5.94.1.11.33,10.3,5.94.1.11.33,7,1.6583959512888284,"(7, 1.6583959512888284)"
languagegen10index173_10.3_5.2.94.1.63,10.3,5.2.94.1.63,7,1.3608291143701408,"(7, 1.3608291143701408)"
languagegen10index175_10.3.27.87_5.2.94.30,10.3.27.87,5.2.94.30,8,3.813092295728117,"(8, 3.813092295728117)"
languagegen10index176_3_5.2.94.1.87,3,5.2.94.1.87,6,1.4241193671679906,"(6, 1.4241193671679906)"
languagegen10index177_3_5.2.94.1.60,3,5.2.94.1.60,6,1.4066028715582506,"(6, 1.4066028715582506)"
languagegen10index178_10.3_5.2.94.1.89,10.3,5.2.94.1.89,7,1.377463073888915,"(7, 1.377463073888915)"
languagegen10index179_10.3_5.2.94.1,10.3,5.2.94.1,6,1.3803375155245907,"(6, 1.3803375155245907)"
languagegen10index180_10.3.4.85_5.1.39,10.3.4.85,5.1.39,7,1.60708472870836,"(7, 1.60708472870836)"
languagegen10index181_3.8_5.2.1.39.53,3.8,5.2.1.39.53,7,1.3302089811866997,"(7, 1.3302089811866997)"
languagegen10index182_10.4_5.2.1.8,10.4,5.2.1.8,6,1.375492249073854,"(6, 1.375492249073854)"
languagegen10index183_10.3.95_5.1.39,10.3.95,5.1.39,6,1.7199637658439306,"(6, 1.7199637658439306)"
languagegen10index184_10.3.4.44_5.2.1.39.8,10.3.4.44,5.2.1.39.8,9,1.2171182241076903,"(9, 1.2171182241076903)"
languagegen10index185_3.4_2.1.39.33,3.4,2.1.39.33,6,1.4498269212017778,"(6, 1.4498269212017778)"
languagegen10index186_10.3.4_2.1.39,10.3.4,2.1.39,6,1.3780880889842348,"(6, 1.3780880889842348)"
languagegen10index187_10.4.42_5.2.1.39,10.4.42,5.2.1.39,7,1.3994046968646345,"(7, 1.3994046968646345)"
languagegen10index188_3.4_5.2.1.39,3.4,5.2.1.39,6,1.3005542437426911,"(6, 1.3005542437426911)"
languagegen10index189_10.3.4_5.1.39,10.3.4,5.1.39,6,1.610900865669501,"(6, 1.610900865669501)"
languagegen10index191_10.3_5.2.1.39,10.3,5.2.1.39,6,1.3581502446047355,"(6, 1.3581502446047355)"
languagegen10index192_10.3_5.1.39.11,10.3,5.1.39.11,6,1.663987108523519,"(6, 1.663987108523519)"
languagegen10index193_10.69.7_5.2.1,10.69.7,5.2.1,6,1.4636760679368597,"(6, 1.4636760679368597)"
languagegen10index194_3.4.16_5.2.39.32,3.4.16,5.2.39.32,7,2.4909728864589167,"(7, 2.4909728864589167)"
languagegen10index195_10.3.4.72_5.1.39.47,10.3.4.72,5.1.39.47,8,1.5965644074003038,"(8, 1.5965644074003038)"
languagegen10index196_10.3_5.2.39.63.28,10.3,5.2.39.63.28,7,3.7786553200188187,"(7, 3.7786553200188187)"
languagegen10index197_3.4_5.1.39.7.25,3.4,5.1.39.7.25,7,1.529585771570818,"(7, 1.529585771570818)"
languagegen10index198_32.10.3.4.95.21_5.2.1.39,32.10.3.4.95.21,5.2.1.39,10,1.2391330170729247,"(10, 1.2391330170729247)"
languagegen10index199_32.10.3.4.60.25_5.2.1.39,32.10.3.4.60.25,5.2.1.39,10,1.2417605153644806,"(10, 1.2417605153644806)"
languagegen10index200_32.10.3.4_5.2.1,32.10.3.4,5.2.1,7,1.2740878562509645,"(7, 1.2740878562509645)"
languagegen10index201_32.10.4.89_5.2.1.39,32.10.4.89,5.2.1.39,8,1.393976001494587,"(8, 1.393976001494587)"
languagegen10index202_32.10.3.4.69_5.2.1.39,32.10.3.4.69,5.2.1.39,9,1.2559241749499785,"(9, 1.2559241749499785)"
languagegen10index203_32.10.3.4_5.2.39,32.10.3.4,5.2.39,7,2.4964672322433654,"(7, 2.4964672322433654)"
languagegen10index204_32.3.4.7_5.2.1.39.35,32.3.4.7,5.2.1.39.35,9,1.2444169867366135,"(9, 1.2444169867366135)"
languagegen10index205_32.10.3.4_5.1.39,32.10.3.4,5.1.39,7,1.5762960238323858,"(7, 1.5762960238323858)"
languagegen10index206_32.3.4.35_5.2.1.39,32.3.4.35,5.2.1.39,8,1.2907307628868052,"(8, 1.2907307628868052)"
languagegen10index208_32.10.4_5.2.1.39,32.10.4,5.2.1.39,7,1.3966124815692438,"(7, 1.3966124815692438)"
languagegen10index209_32.10.3.76_5.2.1.39,32.10.3.76,5.2.1.39,8,1.3499904012994366,"(8, 1.3499904012994366)"
languagegen10index210_32.3.4_5.2.1.39,32.3.4,5.2.1.39,7,1.2927316782154321,"(7, 1.2927316782154321)"
languagegen10index211_32.10.3.78_5.2.1.39,32.10.3.78,5.2.1.39,8,1.3502126552886757,"(8, 1.3502126552886757)"
languagegen10index212_32.10.3.4.95_5.1.39,32.10.3.4.95,5.1.39,8,1.5733433294107013,"(8, 1.5733433294107013)"
languagegen10index213_32.10.3.4.33_2.1.39.15,32.10.3.4.33,2.1.39.15,9,1.2789263371708415,"(9, 1.2789263371708415)"
languagegen10index214_32.10.3.4.65_2.1.39,32.10.3.4.65,2.1.39,8,1.3357370898304337,"(8, 1.3357370898304337)"
languagegen10index215_3.4.87.20_5.2.1,3.4.87.20,5.2.1,7,1.309341020190738,"(7, 1.309341020190738)"
languagegen10index217_32.10.3.4_5.2.1.77.14,32.10.3.4,5.2.1.77.14,9,1.220753916852777,"(9, 1.220753916852777)"
languagegen10index218_32.10.3.4_5.2.1.39.92,32.10.3.4,5.2.1.39.92,9,1.2531211630879824,"(9, 1.2531211630879824)"
languagegen10index220_32.10.4_2.1.39,32.10.4,2.1.39,6,1.4852100553618388,"(6, 1.4852100553618388)"
languagegen10index222_32.10.3.4.65_5.2.1.39.44,32.10.3.4.65,5.2.1.39.44,10,1.250695432519194,"(10, 1.250695432519194)"
languagegen10index223_32.10.3.4.92_2.1.39.78,32.10.3.4.92,2.1.39.78,9,1.3338188890545808,"(9, 1.3338188890545808)"
languagegen10index224_32.3.4_5.2.39.44,32.3.4,5.2.39.44,7,2.5064893594246436,"(7, 2.5064893594246436)"
languagegen10index227_32.3.4_5.2.1.39.83,32.3.4,5.2.1.39.83,8,1.2876352032737097,"(8, 1.2876352032737097)"
languagegen10index230_32.10.3.4_5.2.1.39.67,32.10.3.4,5.2.1.39.67,9,1.251368618550598,"(9, 1.251368618550598)"
languagegen10index231_32.10.4.45.9.3_5.2.39,32.10.4.45.9.3,5.2.39,9,2.455458913180336,"(9, 2.455458913180336)"
languagegen10index232_32.10.3.4.85_5.2.1,32.10.3.4.85,5.2.1,8,1.2703560173257213,"(8, 1.2703560173257213)"
languagegen10index233_10.3.4.58_5.2.39,10.3.4.58,5.2.39,7,2.4986130862546774,"(7, 2.4986130862546774)"
languagegen10index234_32.10.3_5.2.1.39.15,32.10.3,5.2.1.39.15,8,1.3129014175340332,"(8, 1.3129014175340332)"
languagegen10index235_32.10.3.4_5.2.1.39.15,32.10.3.4,5.2.1.39.15,9,1.2155468830939504,"(9, 1.2155468830939504)"
languagegen10index236_32.3.4_5.2.1.39.15,32.3.4,5.2.1.39.15,8,1.2305154368078413,"(8, 1.2305154368078413)"
languagegen10index237_32.10.3.4.21_5.2.1.39.15,32.10.3.4.21,5.2.1.39.15,10,1.2033491824465683,"(10, 1.2033491824465683)"
languagegen10index238_32.3.4.40_5.2.1.39.15,32.3.4.40,5.2.1.39.15,9,1.2289592905340818,"(9, 1.2289592905340818)"
languagegen10index239_10.3.4.47.79_5.2.1.39.15,10.3.4.47.79,5.2.1.39.15,10,1.216340091595928,"(10, 1.216340091595928)"
languagegen10index240_32.10.95_5.2.1.39.15,32.10.95,5.2.1.39.15,8,1.4739954224118124,"(8, 1.4739954224118124)"
languagegen10index241_32.10.3.4.70_5.2.39,32.10.3.4.70,5.2.39,8,2.4950215456131812,"(8, 2.4950215456131812)"
languagegen10index242_32.3.4.11.75_5.2.1,32.3.4.11.75,5.2.1,8,1.2563794776045167,"(8, 1.2563794776045167)"
languagegen10index243_10.3.4_5.2.1.39.15,10.3.4,5.2.1.39.15,8,1.2211237550465122,"(8, 1.2211237550465122)"
languagegen10index244_32.10_5.2.1.39.15,32.10,5.2.1.39.15,7,1.4749196590037021,"(7, 1.4749196590037021)"
languagegen10index245_32.10.4.23_5.2.1.15,32.10.4.23,5.2.1.15,8,1.360397156677301,"(8, 1.360397156677301)"
languagegen10index246_32.10.3.4.13_5.2.1.39.15,32.10.3.4.13,5.2.1.39.15,10,1.2039185242049637,"(10, 1.2039185242049637)"
languagegen10index248_32.10.3.4_5.2.1.39,32.10.3.4,5.2.1.39,8,1.2574837431780015,"(8, 1.2574837431780015)"
languagegen10index249_10.3.4.93_5.2.1.39.15,10.3.4.93,5.2.1.39.15,9,1.2197460328117842,"(9, 1.2197460328117842)"
languagegen10index250_32.3.4_5.1.39.15,32.3.4,5.1.39.15,7,1.5500926284074181,"(7, 1.5500926284074181)"
languagegen10index251_3.4_5.2.1.39.15,3.4,5.2.1.39.15,7,1.2360923087604032,"(7, 1.2360923087604032)"
languagegen10index252_83.10.3.4.30.12.57.32_5.1.19,83.10.3.4.30.12.57.32,5.1.19,11,1.5140619783680884,"(11, 1.5140619783680884)"
languagegen10index253_3.4.30.12.43_5.2.1.19.42,3.4.30.12.43,5.2.1.19.42,10,1.2242067724251111,"(10, 1.2242067724251111)"
languagegen10index254_83.3.4.30.12.43_5.2.1.39,83.3.4.30.12.43,5.2.1.39,10,1.245818948225563,"(10, 1.245818948225563)"
languagegen10index255_83.10.3.4.30.12_2.1,83.10.3.4.30.12,2.1,8,1.3502278084942765,"(8, 1.3502278084942765)"
languagegen10index256_83.3.4.12_5.2.1.19.45,83.3.4.12,5.2.1.19.45,9,1.2286502161209092,"(9, 1.2286502161209092)"
languagegen10index257_83.10.3.4.30.12.23_5.2.19,83.10.3.4.30.12.23,5.2.19,10,2.4496819980257345,"(10, 2.4496819980257345)"
languagegen10index258_83.10.3.30.12_5.2.1.19,83.10.3.30.12,5.2.1.19,9,1.2902170892489193,"(9, 1.2902170892489193)"
languagegen10index259_83.10.3.4.30_5.2.1.19.31,83.10.3.4.30,5.2.1.19.31,10,1.2144446627346883,"(10, 1.2144446627346883)"
languagegen10index260_83.10.3.4.30.12_5.2.19.31,83.10.3.4.30.12,5.2.19.31,10,2.443055103317879,"(10, 2.443055103317879)"
languagegen10index261_83.10.3.4.30.12.48_2.19.60,83.10.3.4.30.12.48,2.19.60,10,3.725007283116236,"(10, 3.725007283116236)"
languagegen10index262_83.10.3.4.30.12.15_5.2.1.19,83.10.3.4.30.12.15,5.2.1.19,11,1.2029607550171777,"(11, 1.2029607550171777)"
languagegen10index263_83.10.3.4.30.12.44_5.2.1,83.10.3.4.30.12.44,5.2.1,10,1.2340737108399615,"(10, 1.2340737108399615)"
languagegen10index264_83.10.3.4.30.12.6_5.2.1.19,83.10.3.4.30.12.6,5.2.1.19,11,1.1756921475644766,"(11, 1.1756921475644766)"
languagegen10index265_83.10.3.4.30.12.97.57.55_5.2.1.19,83.10.3.4.30.12.97.57.55,5.2.1.19,13,1.206329112548976,"(13, 1.206329112548976)"
languagegen10index266_83.10.3.4.30.12.16_5.2.1.19.48,83.10.3.4.30.12.16,5.2.1.19.48,12,1.1970414450636149,"(12, 1.1970414450636149)"
languagegen10index267_83.10.3.4.30.12_5.2.1.19.52,83.10.3.4.30.12,5.2.1.19.52,11,1.2019411137527733,"(11, 1.2019411137527733)"
languagegen10index268_83.10.3.4.30.12_5.2.1.19.55,83.10.3.4.30.12,5.2.1.19.55,11,1.2029866202576973,"(11, 1.2029866202576973)"
languagegen10index269_83.10.3.4.30.12.44_5.19.22,83.10.3.4.30.12.44,5.19.22,10,2.7836651525123903,"(10, 2.7836651525123903)"
languagegen10index270_83.3.4.30.12.95_5.2.1.46.19,83.3.4.30.12.95,5.2.1.46.19,11,1.2235089765524687,"(11, 1.2235089765524687)"
languagegen10index271_83.10.3.4.30.12.66_5.2.1.19,83.10.3.4.30.12.66,5.2.1.19,11,1.2083320651444183,"(11, 1.2083320651444183)"
languagegen10index272_83.10.3.4.30.12.17_5.2.1.46.19,83.10.3.4.30.12.17,5.2.1.46.19,12,1.1942340235172046,"(12, 1.1942340235172046)"
languagegen10index273_83.10.3.4.30_5.2.1.46.19,83.10.3.4.30,5.2.1.46.19,10,1.2159310767633111,"(10, 1.2159310767633111)"
languagegen10index274_83.10.3.4.30.92_2.1.46.19,83.10.3.4.30.92,2.1.46.19,10,1.3027160437107315,"(10, 1.3027160437107315)"
languagegen10index275_83.10.3.4.30.12_5.2.1.46,83.10.3.4.30.12,5.2.1.46,10,1.2223290832141607,"(10, 1.2223290832141607)"
languagegen10index276_83.10.3.30_5.2.1.46.19,83.10.3.30,5.2.1.46.19,9,1.2957433472706426,"(9, 1.2957433472706426)"
languagegen10index277_83.10.3.4.30.12.48_2.46,83.10.3.4.30.12.48,2.46,9,3.8123688526913386,"(9, 3.8123688526913386)"
languagegen10index278_83.10.4.30.12.70.81_2.46.19,83.10.4.30.12.70.81,2.46.19,10,4.046152378029376,"(10, 4.046152378029376)"
languagegen10index279_83.10.3.30.12_5.2.1.19.18,83.10.3.30.12,5.2.1.19.18,10,1.278193032411269,"(10, 1.278193032411269)"
languagegen10index280_10.3.4.12_5.2.1.46.19,10.3.4.12,5.2.1.46.19,9,1.2045428329528514,"(9, 1.2045428329528514)"
languagegen10index281_83.10.3.4.12.22.53_5.2.46.19,83.10.3.4.12.22.53,5.2.46.19,11,2.445042930216416,"(11, 2.445042930216416)"
languagegen10index282_83.10.3.4.30.12.36_5.2.1.46.19,83.10.3.4.30.12.36,5.2.1.46.19,12,1.196115373465818,"(12, 1.196115373465818)"
languagegen10index283_83.10.3.30.12.33.80_5.1.46.19,83.10.3.30.12.33.80,5.1.46.19,11,1.5858375790290908,"(11, 1.5858375790290908)"
languagegen10index284_83.10.3.4.30.12.67_5.1.46.19,83.10.3.4.30.12.67,5.1.46.19,11,1.5089205532584138,"(11, 1.5089205532584138)"
languagegen10index285_83.10.3.4.30.12.7_5.2.1.46.19,83.10.3.4.30.12.7,5.2.1.46.19,12,1.170759875009739,"(12, 1.170759875009739)"
languagegen10index286_83.10.3.4.30.12_5.2.46.19,83.10.3.4.30.12,5.2.46.19,10,2.444559439895794,"(10, 2.444559439895794)"
languagegen10index288_80.47.32.10.3.4.78.8.12.87.52_5.2.1.23,80.47.32.10.3.4.78.8.12.87.52,5.2.1.23,15,1.1797580346799201,"(15, 1.1797580346799201)"
languagegen10index289_47.32.10.3.4.78.8.12.87.52_5.2.1.23,47.32.10.3.4.78.8.12.87.52,5.2.1.23,14,1.1804868877735397,"(14, 1.1804868877735397)"
languagegen10index290_80.47.32.10.4.8.12.87.52.81_5.2.1.23,80.47.32.10.4.8.12.87.52.81,5.2.1.23,14,1.3179963264216428,"(14, 1.3179963264216428)"
languagegen10index291_80.47.32.10.3.78.8.12.87.52.30.38_5.2.1.23,80.47.32.10.3.78.8.12.87.52.30.38,5.2.1.23,16,1.2548635405828934,"(16, 1.2548635405828934)"
languagegen10index292_80.47.32.10.3.4.78.8.12.87.52.72_5.2.1.23,80.47.32.10.3.4.78.8.12.87.52.72,5.2.1.23,16,1.1784912342489497,"(16, 1.1784912342489497)"
languagegen10index293_47.32.10.3.4.78.8.12.87.52.98_5.2.23.34,47.32.10.3.4.78.8.12.87.52.98,5.2.23.34,15,2.396190893822203,"(15, 2.396190893822203)"
languagegen10index294_80.47.32.10.3.4.78.8.12.87.52.37_5.2.1.23.89,80.47.32.10.3.4.78.8.12.87.52.37,5.2.1.23.89,17,1.1746206571650433,"(17, 1.1746206571650433)"
languagegen10index295_80.32.10.3.4.78.8.12.87.52_5.2.1,80.32.10.3.4.78.8.12.87.52,5.2.1,13,1.2084045757629802,"(13, 1.2084045757629802)"
languagegen10index297_80.47.32.10.3.4.78.8.12.87.52_5.2.1.23.9,80.47.32.10.3.4.78.8.12.87.52,5.2.1.23.9,16,1.1611408318458858,"(16, 1.1611408318458858)"
languagegen10index298_80.47.32.10.3.4.78.8.12.87.52_5.2.1,80.47.32.10.3.4.78.8.12.87.52,5.2.1,14,1.2058753996195044,"(14, 1.2058753996195044)"
languagegen10index299_80.32.10.3.4.78.8.12.87.52.65_5.2.1.23.44,80.32.10.3.4.78.8.12.87.52.65,5.2.1.23.44,16,1.1728842521605531,"(16, 1.1728842521605531)"
languagegen10index300_80.47.32.10.3.4.78.8.12.87.52_5.2.23.53,80.47.32.10.3.4.78.8.12.87.52,5.2.23.53,15,2.4000038468912006,"(15, 2.4000038468912006)"
languagegen10index301_80.47.32.10.4.78.8.12.87.52.57_5.2.1.23.73,80.47.32.10.4.78.8.12.87.52.57,5.2.1.23.73,16,1.3108544929776929,"(16, 1.3108544929776929)"
languagegen10index302_80.47.32.10.3.4.78.8.12.87.52.21_5.2.1,80.47.32.10.3.4.78.8.12.87.52.21,5.2.1,15,1.1929842021140613,"(15, 1.1929842021140613)"
