language,digs,multis,word_n,expected_complexity,coordinates
languagegen4index0_1.44_3,1.44,3,3,2.0030901254990394,"(3, 2.0030901254990394)"
languagegen4index1_1.44.45_3,1.44.45,3,4,1.9919991824977668,"(4, 1.9919991824977668)"
languagegen4index3_44.15_3,44.15,3,3,5.519064543879746,"(3, 5.519064543879746)"
languagegen4index4_1.44.24_3.31,1.44.24,3.31,5,1.8741344377854612,"(5, 1.8741344377854612)"
languagegen4index6_1.44.35_3,1.44.35,3,4,1.9807937703294807,"(4, 1.9807937703294807)"
languagegen4index8_1_3.96.26,1,3.96.26,4,1.9015783699948132,"(4, 1.9015783699948132)"
languagegen4index11_1.5.17_3,1.5.17,3,4,1.7695824683196963,"(4, 1.7695824683196963)"
languagegen4index12_2.73_5.37,2.73,5.37,4,4.3697018199800315,"(4, 4.3697018199800315)"
languagegen4index13_1.2.27_5.24,1.2.27,5.24,5,1.567715354363158,"(5, 1.567715354363158)"
languagegen4index14_1.2.75_5.24,1.2.75,5.24,5,1.576999259731352,"(5, 1.576999259731352)"
languagegen4index15_1.54_5.24,1.54,5.24,4,3.111485903429307,"(4, 3.111485903429307)"
languagegen4index16_2.22_5.24.39,2.22,5.24.39,5,4.22010586240192,"(5, 4.22010586240192)"
languagegen4index17_2_5.24.61,2,5.24.61,4,4.25599928111439,"(4, 4.25599928111439)"
languagegen4index18_2.39_5.24,2.39,5.24,4,4.258055457382106,"(4, 4.258055457382106)"
languagegen4index19_2.59_5.24,2.59,5.24,4,4.276293622317059,"(4, 4.276293622317059)"
languagegen4index21_2_5.24.16.85,2,5.24.16.85,5,4.133181471233482,"(5, 4.133181471233482)"
languagegen4index23_2.30.97_5.24,2.30.97,5.24,5,4.268513304304185,"(5, 4.268513304304185)"
languagegen4index24_1.2_24.55,1.2,24.55,4,3.343041958941112,"(4, 3.343041958941112)"
languagegen4index25_1.2.45_5.24.55,1.2.45,5.24.55,6,1.557690636582616,"(6, 1.557690636582616)"
languagegen4index26_2_5.55.46,2,5.55.46,4,5.403401409213037,"(4, 5.403401409213037)"
languagegen4index27_1_5.24.25.90.38,1,5.24.25.90.38,6,2.464495258417706,"(6, 2.464495258417706)"
languagegen4index29_1.2.23_5.24.55.42,1.2.23,5.24.55.42,7,1.5159464184901421,"(7, 1.5159464184901421)"
languagegen4index30_1.2_5.24.55.46,1.2,5.24.55.46,6,1.5327859003847044,"(6, 1.5327859003847044)"
languagegen4index31_1.2.51_5.24.55,1.2.51,5.24.55,6,1.5580521579877507,"(6, 1.5580521579877507)"
languagegen4index32_2_24.55.59,2,24.55.59,4,8.501461830439501,"(4, 8.501461830439501)"
languagegen4index33_1.2_5.24.55.14,1.2,5.24.55.14,6,1.4832994927652698,"(6, 1.4832994927652698)"
languagegen4index35_1.2_5.55.60.65,1.2,5.55.60.65,6,1.60594278039255,"(6, 1.60594278039255)"
languagegen4index36_2.9.67_5.24.6.51,2.9.67,5.24.6.51,7,2.64083344939267,"(7, 2.64083344939267)"
languagegen4index37_1.2_5.24.6,1.2,5.24.6,5,1.4784059184874836,"(5, 1.4784059184874836)"
languagegen4index38_1.90.2_5.24,1.90.2,5.24,5,1.5788402597894833,"(5, 1.5788402597894833)"
languagegen4index40_90.2.29_5.6.65.46,90.2.29,5.6.65.46,7,2.6921053253317067,"(7, 2.6921053253317067)"
languagegen4index41_1_5.24.6.56,1,5.24.6.56,5,2.3777843706077073,"(5, 2.3777843706077073)"
languagegen4index42_1.90.2.41.54_24.6.32,1.90.2.41.54,24.6.32,8,1.8147595775235057,"(8, 1.8147595775235057)"
languagegen4index43_90.2.7.39_5.24.6,90.2.7.39,5.24.6,7,2.6529310416330922,"(7, 2.6529310416330922)"
languagegen4index45_1.90.2.15.7_24.6.64,1.90.2.15.7,24.6.64,8,1.6048898726835081,"(8, 1.6048898726835081)"
languagegen4index46_1.2_5.24.6.21,1.2,5.24.6.21,6,1.4495299749670147,"(6, 1.4495299749670147)"
languagegen4index47_1.90.2.42_5.24.6.20.84,1.90.2.42,5.24.6.20.84,9,1.4391742896510162,"(9, 1.4391742896510162)"
